Running client with REP_PROB_PERCENT: 0
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 14248627 14248627 1] 148
[1 18792351 18792351 1] 135
[1 27949909 27949909 1] 161318445
[1 27210499 27210499 1] 163557843
[1 12999171 12999171 1] 142
[1 18518809 18518809 1] 164864864
[1 4686249 4686249 1] 164756801
[1 19290072 19290072 1] 166203822
[1 20321649 20321649 1] 167728756
[1 11999755 11999755 1] 168383424
[1 2251747 2251747 1] 168017745
[1 4319530 4319530 1] 167867425
[1 573794 573794 1] 167326604
[1 24549798 24549798 1] 169281008
[1 26086991 26086991 1] 171388798
[1 7370164 7370164 1] 132
[1 2713774 2713774 1] 171068565
[1 18012498 18012498 1] 172359344
[1 21294893 21294893 1] 173962210
[1 25519126 25519126 1] 176009145
[1 24613997 24613997 1] 177973021
[1 25209189 25209189 1] 179989136
[1 8703730 8703730 1] 180326270
[1 15032461 15032461 1] 181310841
[1 15740085 15740085 1] 182330976
[1 2026305 2026305 1] 181939373
[1 18388028 18388028 1] 183250131
[1 2266749 2266749 1] 182883552
[1 1308903 1308903 1] 182418740
[1 10697698 10697698 1] 182929974
[1 23571044 23571044 1] 184787153
[1 15132003 15132003 1] 185744078
[1 24806404 24806404 1] 187703341
[1 24887344 24887344 1] 189693034
[1 9908539 9908539 1] 190128219
[1 12895152 12895152 1] 190874390
[1 12282135 12282135 1] 191547393
[1 171693 171693 1] 190964965
[1 7739300 7739300 1] 191161358
[1 15590965 15590965 1] 191599385
[1 10636430 10636430 1] 192108516
[1 2576336 2576336 1] 191773988
[1 9202901 9202901 1] 192130633
[1 19407972 19407972 1] 193545397
[1 12260290 12260290 1] 194207466
[1 21717989 21717989 1] 195870334
[1 11585796 11585796 1] 196472528
[1 13053145 13053145 1] 197223597
[1 27658391 27658391 1] 199502815
[1 12655341 12655341 1] 200212890
[1 10000570 10000570 1] 200646360
[1 1174233 1174233 1] 200167626
[1 10956043 10956043 1] 200713664
[1 20409118 20409118 1] 202239655
[1 16266762 16266762 1] 203332158
[1 5526310 5526310 1] 203310185
[1 22495426 22495426 1] 205062205
[1 9806368 9806368 1] 205494777
[1 24504235 24504235 1] 207457046
[1 16631627 16631627 1] 208584236
[1 7226058 7226058 1] 208735377
[1 503466 503466 1] 206986611
[1 10634995 10634995 1] 206880600
[1 7893530 7893530 1] 206503357
[1 28532291 28532291 1] 208875330
[1 27756971 27756971 1] 211205687
[1 16819081 16819081 1] 212417839
[1 24218594 24218594 1] 214373548
[1 6418628 6418628 1] 214440690
[1 4319530 4319530 1] 213097224
[1 12262755 12262755 1] 213178575
[1 14152275 14152275 1] 214076363
[1 16047642 16047642 1] 215179630
[1 17681096 17681096 1] 216862764
[1 17077889 17077889 1] 218183055
[1 3524567 3524567 1] 217960741
[1 11027285 11027285 1] 218531991
[1 5790418 5790418 1] 218535740
[1 17077889 17077889 1] 219706144
[1 7100238 7100238 1] 219836917
[1 15996659 15996659 1] 220898201
[1 21990784 21990784 1] 221976975
[1 3228459 3228459 1] 221709328
[1 3967638 3967638 1] 221522699
[1 26620484 26620484 1] 223692952
[1 27949909 27949909 1] 226110351
[1 27149315 27149315 1] 228387685
[1 12645730 12645730 1] 229121612
[1 18219757 18219757 1] 229858153
[1 7211389 7211389 1] 230032447
[1 23631234 23631234 1] 231935415
[1 25933682 25933682 1] 234048883
[1 13160359 13160359 1] 234825386
[1 29110700 29110700 1] 237277007
[1 20668364 20668364 1] 238235748
[1 20228795 20228795 1] 239738065
[1 23319848 23319848 1] 241585297
[1 18217463 18217463 1] 242889475
[1 12539391 12539391 1] 243577431
[1 25745792 25745792 1] 245662564
[1 7355116 7355116 1] 245852804
[1 12796158 12796158 1] 246629046
[1 20631492 20631492 1] 248319561
[1 4462952 4462952 1] 248192803
[1 11035022 11035022 1] 248740808
[1 18393741 18393741 1] 250054101
[1 3614031 3614031 1] 249829981
[1 5035326 5035326 1] 249755178
[1 24187517 24187517 1] 251761488
[1 27746140 27746140 1] 253439917
[1 3785405 3785405 1] 253234295
[1 28974581 28974581 1] 255651323
[1 2026305 2026305 1] 255261235
[1 15539863 15539863 1] 256289732
[1 22692686 22692686 1] 257451250
[1 18299905 18299905 1] 258756900
[1 5433484 5433484 1] 258719211
[1 27149315 27149315 1] 260980789
[1 15889745 15889745 1] 262037548
[1 18469912 18469912 1] 263363664
[1 8663951 8663951 1] 263672481
[1 29777561 29777561 1] 266152043
[1 16047642 16047642 1] 267219500
[1 12740050 12740050 1] 267953451
[1 6588712 6588712 1] 268032685
[1 16077376 16077376 1] 268501670
[1 29593615 29593615 1] 271010979
[1 9343769 9343769 1] 271377708
[1 19544919 19544919 1] 272814220
[1 27876983 27876983 1] 274514142
[1 14311575 14311575 1] 274797206
[1 11186594 11186594 1] 275361557
[1 13550254 13550254 1] 276177051
[1 8803075 8803075 1] 276484659
[1 7739300 7739300 1] 276680944
[1 15138378 15138378 1] 277650219
[1 24415776 24415776 1] 279628097
[1 12032920 12032920 1] 280283241
[1 16011018 16011018 1] 280787756
[1 24760236 24760236 1] 282842968
[1 7745692 7745692 1] 283039718
[1 22423944 22423944 1] 284779946
[1 4666329 4666329 1] 284651580
[1 20449292 20449292 1] 286155179
[1 13550254 13550254 1] 286369489
[1 2575056 2575056 1] 286049681
[1 2963859 2963859 1] 285760134
[1 8714905 8714905 1] 286069464
[1 20372662 20372662 1] 287587146
[1 3689686 3689686 1] 287366890
[1 10613074 10613074 1] 287865216
[1 12336504 12336504 1] 287340987
[1 29639007 29639007 1] 289807758
[1 5414640 5414640 1] 289768845
[1 7721121 7721121 1] 289972389
[1 24880227 24880227 1] 291958794
[1 10387678 10387678 1] 292429613
[1 27963982 27963982 1] 294746314
[1 14887561 14887561 1] 295696437
[1 127956 127956 1] 295109813
[1 24433519 24433519 1] 297060320
[1 11035022 11035022 1] 297613439
[1 10245197 10245197 1] 298076595
[1 24627322 24627322 1] 300028519
[1 22994985 22994985 1] 301828273
[1 23794428 23794428 1] 303700707
[1 22152041 22152041 1] 305432645
[1 22970073 22970073 1] 307267240
[1 21245831 21245831 1] 308860128
[1 26370348 26370348 1] 311006253
[1 20982031 20982031 1] 312567038
[1 9653715 9653715 1] 312973658
[1 18057523 18057523 1] 314275047
[1 18626925 18626925 1] 315612825
[1 3189436 3189436 1] 315344112
[1 15829205 15829205 1] 316415238
[1 22630444 22630444 1] 318204439
[1 24945487 24945487 1] 320195738
[1 26684279 26684279 1] 322352701
[1 6250263 6250263 1] 322395992
[1 14989684 14989684 1] 323346081
[1 21539849 21539849 1] 324988925
[1 1208325 1208325 1] 324513511
[1 11449123 11449123 1] 325098750
[1 7927336 7927336 1] 325324060
[1 3937458 3937458 1] 325144486
[1 24102748 24102748 1] 327040052
[1 25311777 25311777 1] 329072120
[1 3725219 3725219 1] 328859367
[1 15209934 15209934 1] 329293218
[1 2862807 2862807 1] 328389892
[1 5748721 5748721 1] 328384317
[1 9121309 9121309 1] 328779302
[1 1742699 1742699 1] 328353026
[1 7076377 7076377 1] 328481713
[1 1252716 1252716 1] 328012135
[1 2825172 2825172 1] 327703988
[1 25771560 25771560 1] 329779388
[1 17077889 17077889 1] 330954313
[1 1489115 1489115 1] 328109357
[1 15405990 15405990 1] 329120356
[1 2028068 2028068 1] 328743180
[1 25575224 25575224 1] 330798790
[1 332232 332232 1] 330233702
[1 2292123 2292123 1] 329871750
[1 11323876 11323876 1] 330444607
[1 20390180 20390180 1] 331977175
[1 25202255 25202255 1] 334002254
[1 20311132 20311132 1] 335506828
[1 3199182 3199182 1] 334640129
[1 10554604 10554604 1] 335133444
[1 23590182 23590182 1] 336383734
[1 29359416 29359416 1] 338833364
[1 21768826 21768826 1] 340488447
[1 15550552 15550552 1] 340902065
[1 14090033 14090033 1] 341764490
[1 21443182 21443182 1] 343395669
[1 12262755 12262755 1] 344073606
[1 3299709 3299709 1] 343818401
[1 27860000 27860000 1] 346207559
[1 9112298 9112298 1] 346586953
[1 19475777 19475777 1] 348017162
[1 19068978 19068978 1] 349401985
[1 16723383 16723383 1] 349992305
[1 9544267 9544267 1] 350379858
[1 10508861 10508861 1] 350866855
[1 17909212 17909212 1] 352134476
[1 23669087 23669087 1] 353989136
[1 8590931 8590931 1] 354280759
[1 794584 794584 1] 353763938
[1 27149315 27149315 1] 356195380
[1 20037526 20037526 1] 357051799
[1 1538840 1538840 1] 356610773
[1 5897491 5897491 1] 356624139
[1 1101361 1101361 1] 356139009
[1 15138378 15138378 1] 357120609
[1 13080929 13080929 1] 357879273
[1 14826622 14826622 1] 358816479
[1 22634226 22634226 1] 359972458
[1 6220854 6220854 1] 359424523
[1 27149315 27149315 1] 361678497
[1 13712351 13712351 1] 362530363
[1 20009098 20009098 1] 364034391
[1 7689127 7689127 1] 364232750
[1 14522072 14522072 1] 365174197
[1 26533150 26533150 1] 367327416
[1 9228399 9228399 1] 367092922
[1 22836611 22836611 1] 368866583
[1 1928578 1928578 1] 368467015
[1 8498977 8498977 1] 368748382
[1 754553 754553 1] 368227257
[1 11126088 11126088 1] 368804221
[1 23360100 23360100 1] 370639361
[1 16448567 16448567 1] 371754075
[1 6377018 6377018 1] 371819757
[1 14392736 14392736 1] 372723610
[1 26491299 26491299 1] 374880247
[1 6453196 6453196 1] 374955821
[1 6055806 6055806 1] 374983306
[1 14423429 14423429 1] 375887861
[1 19552529 19552529 1] 377437530
[1 24760236 24760236 1] 379470563
[1 24322198 24322198 1] 381409531
[1 9289673 9289673 1] 381763503
[1 28806446 28806446 1] 384185637
[1 12796158 12796158 1] 384934742
[1 2238284 2238284 1] 384567622
[1 3565422 3565422 1] 383738245

Results: 100.00 175299715

Standard Error: 5.42171e+06
Mean Waiting Time: 1.753e+08
Statistics for REP_PROB_PERCENT: 20

----------------------------------------
Running client with REP_PROB_PERCENT: 40
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 40
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 712924
[1 4636916 4636916 1] 597884
[1 4238336 4238336 1] 443748
[1 4238336 4238336 1] 171
[1 29760493 29760493 1] 3132946
[1 4238336 4238336 1] 512
[1 19641422 19641422 1] 4608960
[1 490028 490028 1] 4059508
[1 22520060 22520060 1] 5802990
[1 4238336 4238336 1] 158
[1 17513927 17513927 1] 7023982
[1 4238336 4238336 1] 321
[1 13455737 13455737 1] 7244689
[1 16956430 16956430 1] 7793802
[1 4636916 4636916 1] 136
[1 21021531 21021531 1] 9439520
[1 21021531 21021531 1] 351
[1 23665124 23665124 1] 11296522
[1 13455737 13455737 1] 123
[1 4238336 4238336 1] 150
[1 18703136 18703136 1] 12655634
[1 4238336 4238336 1] 136
[1 23665124 23665124 1] 129
[1 21021531 21021531 1] 14247966
[1 15898168 15898168 1] 14722655
[1 19018457 19018457 1] 16099177
[1 21021531 21021531 1] 152
[1 18703136 18703136 1] 126
[1 23665124 23665124 1] 17367468
[1 17513927 17513927 1] 761
[1 18703136 18703136 1] 18716853
[1 6898538 6898538 1] 18853024
[1 19018457 19018457 1] 140
[1 4238336 4238336 1] 152
[1 23594325 23594325 1] 20703319
[1 13455737 13455737 1] 976
[1 19018457 19018457 1] 22088744
[1 23665124 23665124 1] 626
[1 14268981 14268981 1] 22366267
[1 18703136 18703136 1] 969
[1 16956430 16956430 1] 141
[1 29241874 29241874 1] 24837781
[1 12999171 12999171 1] 25630990
[1 16956430 16956430 1] 141
[1 15497282 15497282 1] 26665709
[1 19018457 19018457 1] 104
[1 14268981 14268981 1] 138
[1 27336328 27336328 1] 28398005
[1 12621730 12621730 1] 28613421
[1 4238336 4238336 1] 154
[1 27336328 27336328 1] 30887901
[1 23665124 23665124 1] 137
[1 21100546 21100546 1] 31873302
[1 16956430 16956430 1] 138
[1 10313751 10313751 1] 31146222
[1 29241874 29241874 1] 150
[1 13455737 13455737 1] 141
[1 26426809 26426809 1] 33414886
[1 4636916 4636916 1] 154
[1 18703136 18703136 1] 820
[1 16956430 16956430 1] 140
[1 29947179 29947179 1] 35950567
[1 18703136 18703136 1] 958
[1 19641422 19641422 1] 122
[1 4238336 4238336 1] 130
[1 19393585 19393585 1] 37373893
[1 19018457 19018457 1] 126
[1 16956430 16956430 1] 182
[1 10313751 10313751 1] 959
[1 27336328 27336328 1] 39661022
[1 4612400 4612400 1] 39551263
[1 13993369 13993369 1] 39837574
[1 4612400 4612400 1] 1710
[1 19393585 19393585 1] 40657850
[1 6297540 6297540 1] 40712008
[1 13480571 13480571 1] 41506956
[1 2066602 2066602 1] 40520049
[1 10313751 10313751 1] 131
[1 23665124 23665124 1] 121
[1 6898538 6898538 1] 153
[1 27612903 27612903 1] 42795678
[1 260757 260757 1] 41622466
[1 17513927 17513927 1] 128
[1 23209442 23209442 1] 42840252
[1 21021531 21021531 1] 119
[1 19393585 19393585 1] 121
[1 24429690 24429690 1] 44827751
[1 18703136 18703136 1] 231
[1 27346620 27346620 1] 47092630
[1 27905772 27905772 1] 48206539
[1 12890676 12890676 1] 48951744
[1 18777857 18777857 1] 49707673
[1 14872354 14872354 1] 50652381
[1 29760493 29760493 1] 226
[1 12276966 12276966 1] 51326158
[1 4612400 4612400 1] 50608224
[1 27336328 27336328 1] 52871275
[1 4612400 4612400 1] 52752717
[1 13363369 13363369 1] 52945567
[1 4636916 4636916 1] 171
[1 13455737 13455737 1] 121
[1 27346620 27346620 1] 55191388
[1 27612903 27612903 1] 167
[1 27346620 27346620 1] 186
[1 18703136 18703136 1] 165
[1 19700724 19700724 1] 56027662
[1 27336328 27336328 1] 130
[1 19393585 19393585 1] 1410
[1 19493452 19493452 1] 56861384
[1 16956430 16956430 1] 123
[1 19493452 19493452 1] 58342421
[1 2597489 2597489 1] 58013114
[1 8888229 8888229 1] 58343501
[1 18792351 18792351 1] 59728604
[1 8888229 8888229 1] 111
[1 27346620 27346620 1] 183
[1 29441501 29441501 1] 62193623
[1 19493452 19493452 1] 63026566
[1 2275857 2275857 1] 62663116
[1 19493452 19493452 1] 133
[1 4238336 4238336 1] 164
[1 16956430 16956430 1] 134
[1 27346492 27346492 1] 64950866
[1 4636916 4636916 1] 138
[1 20281937 20281937 1] 65870209
[1 3975408 3975408 1] 64485614
[1 6276122 6276122 1] 64536456
[1 794396 794396 1] 64026537
[1 7231012 7231012 1] 62385561
[1 7231012 7231012 1] 141
[1 7322405 7322405 1] 61944599
[1 12255764 12255764 1] 62639823
[1 21021531 21021531 1] 166
[1 12067918 12067918 1] 60902011
[1 9512184 9512184 1] 60112549
[1 4636916 4636916 1] 134
[1 18295500 18295500 1] 61421975
[1 16206726 16206726 1] 62515845
[1 2755591 2755591 1] 62201937
[1 12469787 12469787 1] 62291698
[1 8338083 8338083 1] 62585395
[1 16956430 16956430 1] 138
[1 20388465 20388465 1] 64106855
[1 8338083 8338083 1] 147
[1 6939508 6939508 1] 64231603
[1 4238336 4238336 1] 149
[1 25228805 25228805 1] 66268416
[1 19393585 19393585 1] 147
[1 22278612 22278612 1] 67981576
[1 2755591 2755591 1] 940
[1 18703136 18703136 1] 945
[1 24887344 24887344 1] 69372977
[1 2035569 2035569 1] 68983892
[1 6473731 6473731 1] 67254440
[1 29241874 29241874 1] 162
[1 26811306 26811306 1] 69445811
[1 2755591 2755591 1] 69134941
[1 14248627 14248627 1] 70024911
[1 6898538 6898538 1] 146
[1 8213259 8213259 1] 69079464
[1 2755591 2755591 1] 68763386
[1 18703136 18703136 1] 248
[1 21305625 21305625 1] 70395444
[1 13911900 13911900 1] 70648753
[1 20145551 20145551 1] 72145389
[1 4238336 4238336 1] 1546
[1 23665124 23665124 1] 626
[1 19290072 19290072 1] 73546491
[1 21021531 21021531 1] 136
[1 24429690 24429690 1] 1058
[1 21021531 21021531 1] 142
[1 17487132 17487132 1] 74774546
[1 2597489 2597489 1] 166
[1 7684931 7684931 1] 74968252
[1 21021531 21021531 1] 150
[1 27905772 27905772 1] 77276737
[1 27336328 27336328 1] 148
[1 7370164 7370164 1] 77472198
[1 29441501 29441501 1] 125
[1 6939508 6939508 1] 128
[1 23387982 23387982 1] 79307152
[1 1252997 1252997 1] 78838884
[1 2713774 2713774 1] 78527991
[1 6473731 6473731 1] 78605369
[1 27612903 27612903 1] 120
[1 17681096 17681096 1] 79869576
[1 794396 794396 1] 79352770
[1 6911341 6911341 1] 79509144
[1 23327685 23327685 1] 81352642
[1 4238336 4238336 1] 119
[1 16855543 16855543 1] 82496696
[1 18219757 18219757 1] 83208153
[1 7418419 7418419 1] 83404075
[1 23665124 23665124 1] 150
[1 18219757 18219757 1] 127
[1 21021531 21021531 1] 129
[1 23089413 23089413 1] 85246987
[1 4612400 4612400 1] 150
[1 25032173 25032173 1] 87247297
[1 6898538 6898538 1] 368
[1 4238336 4238336 1] 187
[1 29262010 29262010 1] 89690760
[1 7418419 7418419 1] 89860264
[1 2755591 2755591 1] 139
[1 7467588 7467588 1] 90035865
[1 12255764 12255764 1] 90712662
[1 23665124 23665124 1] 140
[1 6473731 6473731 1] 90787409
[1 18703136 18703136 1] 129
[1 7370164 7370164 1] 90352543
[1 16855543 16855543 1] 90906929
[1 21305625 21305625 1] 186
[1 15996659 15996659 1] 90184429
[1 19054082 19054082 1] 90356585
[1 4612400 4612400 1] 124
[1 26811973 26811973 1] 91948366
[1 73851 73851 1] 91356154
[1 27612903 27612903 1] 183
[1 15996659 15996659 1] 92434400
[1 2755591 2755591 1] 92123696
[1 19290072 19290072 1] 203
[1 7231012 7231012 1] 92279660
[1 4238336 4238336 1] 141
[1 26340714 26340714 1] 94423286
[1 15256191 15256191 1] 95442691
[1 6898538 6898538 1] 252
[1 13455737 13455737 1] 413
[1 8888229 8888229 1] 126
[1 23327685 23327685 1] 97316440
[1 14248627 14248627 1] 139
[1 7370164 7370164 1] 96883744
[1 2755591 2755591 1] 139
[1 22218005 22218005 1] 98027089
[1 11614770 11614770 1] 98615372
[1 4612400 4612400 1] 144
[1 12981777 12981777 1] 99589750
[1 2755591 2755591 1] 143
[1 6247256 6247256 1] 99640832
[1 4238336 4238336 1] 155
[1 18348143 18348143 1] 100954728
[1 4445885 4445885 1] 100816111
[1 4238336 4238336 1] 252
[1 20223206 20223206 1] 102354956
[1 4636916 4636916 1] 124
[1 12262755 12262755 1] 101825976
[1 12828203 12828203 1] 101950467
[1 8338083 8338083 1] 140
[1 12276966 12276966 1] 121
[1 26902022 26902022 1] 103546420
[1 20390869 20390869 1] 105063311
[1 17487132 17487132 1] 163
[1 18348143 18348143 1] 106387639
[1 23665124 23665124 1] 131
[1 18295500 18295500 1] 137
[1 27949909 27949909 1] 108857607
[1 19018457 19018457 1] 1665
[1 27210499 27210499 1] 111123112
[1 4686249 4686249 1] 110410777
[1 19290072 19290072 1] 111846896
[1 21021531 21021531 1] 124
[1 11999755 11999755 1] 111869701
[1 2251747 2251747 1] 111504647
[1 4319530 4319530 1] 111355338
[1 16956430 16956430 1] 121
[1 24549798 24549798 1] 112706654
[1 7418419 7418419 1] 188
[1 23089413 23089413 1] 1044
[1 26086991 26086991 1] 114836201
[1 2713774 2713774 1] 114518917
[1 19290072 19290072 1] 154
[1 18012498 18012498 1] 115788045
[1 10313751 10313751 1] 121
[1 18703136 18703136 1] 121
[1 21294893 21294893 1] 117433770
[1 18295500 18295500 1] 142
[1 25519126 25519126 1] 119507028
[1 2597489 2597489 1] 113
[1 22278612 22278612 1] 236
[1 24613997 24613997 1] 121488533
[1 24429690 24429690 1] 142
[1 24429690 24429690 1] 217
[1 27612903 27612903 1] 155
[1 25209189 25209189 1] 123505254
[1 8703730 8703730 1] 123807322
[1 15256191 15256191 1] 124801467
[1 2026305 2026305 1] 123812873
[1 2266749 2266749 1] 122848731
[1 1308903 1308903 1] 122385361
[1 10697698 10697698 1] 122898880
[1 12621730 12621730 1] 148
[1 2755591 2755591 1] 146
[1 23571044 23571044 1] 124874672
[1 27336328 27336328 1] 374
[1 24887344 24887344 1] 125649716
[1 9908539 9908539 1] 126098818
[1 23387982 23387982 1] 139
[1 12262755 12262755 1] 926
[1 12895152 12895152 1] 126829517
[1 26086991 26086991 1] 128961054
[1 6473731 6473731 1] 129031907
[1 23665124 23665124 1] 167
[1 19054082 19054082 1] 147
[1 15590965 15590965 1] 128851331
[1 10636430 10636430 1] 129366825
[1 2576336 2576336 1] 129032637
[1 9202901 9202901 1] 129382928
[1 12260290 12260290 1] 129461934
[1 6473731 6473731 1] 130
[1 22278612 22278612 1] 121
[1 21305625 21305625 1] 129
[1 21717989 21717989 1] 131135756
[1 21021531 21021531 1] 125
[1 11585796 11585796 1] 131743326
[1 18703136 18703136 1] 120
[1 13053145 13053145 1] 132502973
[1 14248627 14248627 1] 132
[1 12655341 12655341 1] 132631516
[1 18792351 18792351 1] 164
[1 2755591 2755591 1] 187
[1 10000570 10000570 1] 133068265
[1 10956043 10956043 1] 133007728
[1 20409118 20409118 1] 134524795
[1 12999171 12999171 1] 199
[1 6911341 6911341 1] 134770126
[1 15256191 15256191 1] 885
[1 5526310 5526310 1] 134761367
[1 22495426 22495426 1] 136549119
[1 4238336 4238336 1] 135
[1 9806368 9806368 1] 136968306
[1 24504235 24504235 1] 139014004
[1 16631627 16631627 1] 140128624
[1 13053145 13053145 1] 140877432
[1 7893530 7893530 1] 137507023
[1 2755591 2755591 1] 132
[1 7370164 7370164 1] 120
[1 28532291 28532291 1] 139887489
[1 27756971 27756971 1] 142177692
[1 16819081 16819081 1] 143367747
[1 6418628 6418628 1] 142828639
[1 4319530 4319530 1] 141477480
[1 12262755 12262755 1] 141548804
[1 14152275 14152275 1] 142425651
[1 16047642 16047642 1] 143508857
[1 17681096 17681096 1] 144760780
[1 17077889 17077889 1] 145943021
[1 11027285 11027285 1] 145918022
[1 5790418 5790418 1] 145908308
[1 17077889 17077889 1] 147100255
[1 7100238 7100238 1] 147308021
[1 15996659 15996659 1] 148357212
[1 21990784 21990784 1] 149450347
[1 3228459 3228459 1] 149207755
[1 3967638 3967638 1] 149029461
[1 26620484 26620484 1] 151218700
[1 27949909 27949909 1] 153565072
[1 27149315 27149315 1] 155871823
[1 12645730 12645730 1] 156586471
[1 23631234 23631234 1] 156675959
[1 25933682 25933682 1] 158770043
[1 13160359 13160359 1] 159547855
[1 29110700 29110700 1] 161957042
[1 20668364 20668364 1] 162917788
[1 23319848 23319848 1] 164204115
[1 12539391 12539391 1] 164309600
[1 25745792 25745792 1] 166510766
[1 7355116 7355116 1] 166674406
[1 20631492 20631492 1] 167623918
[1 4462952 4462952 1] 167489831
[1 3614031 3614031 1] 166066171
[1 5035326 5035326 1] 165998346
[1 24187517 24187517 1] 168032245
[1 17077889 17077889 1] 168607869
[1 3785405 3785405 1] 168398983
[1 15256191 15256191 1] 169406645
[1 2026305 2026305 1] 169017342
[1 15539863 15539863 1] 170070491
[1 22692686 22692686 1] 171245079
[1 17077889 17077889 1] 172437372
[1 5433484 5433484 1] 172393674
[1 27149315 27149315 1] 174620783
[1 15889745 15889745 1] 175688175
[1 18469912 18469912 1] 177002308
[1 16047642 16047642 1] 176864468
[1 12740050 12740050 1] 177635969
[1 6588712 6588712 1] 177717433
[1 16077376 16077376 1] 178196551
[1 29593615 29593615 1] 180674483
[1 9343769 9343769 1] 181042520
[1 19544919 19544919 1] 182487555
[1 14311575 14311575 1] 181581340
[1 13550254 13550254 1] 181795665
[1 8803075 8803075 1] 182111681
[1 15138378 15138378 1] 182486964
[1 24415776 24415776 1] 184453726
[1 12032920 12032920 1] 185133927
[1 16011018 16011018 1] 185585842
[1 24760236 24760236 1] 187562301
[1 22423944 22423944 1] 188684697
[1 4666329 4666329 1] 188568803
[1 13550254 13550254 1] 188189255
[1 2575056 2575056 1] 187856037
[1 2963859 2963859 1] 187564440
[1 20372662 20372662 1] 188488401
[1 23631234 23631234 1] 190348638
[1 10613074 10613074 1] 190921056
[1 12336504 12336504 1] 190406214
[1 29639007 29639007 1] 192852970
[1 5414640 5414640 1] 192807742
[1 7721121 7721121 1] 193001688
[1 24880227 24880227 1] 194995101
[1 10387678 10387678 1] 195475106
[1 27963982 27963982 1] 197826023
[1 14887561 14887561 1] 198775586
[1 24433519 24433519 1] 200121724
[1 24627322 24627322 1] 200877833
[1 22994985 22994985 1] 202676125
[1 23794428 23794428 1] 204554888
[1 22970073 22970073 1] 205784578
[1 21245831 21245831 1] 207410292
[1 26370348 26370348 1] 209573038
[1 20982031 20982031 1] 211170316
[1 9653715 9653715 1] 211592009
[1 18057523 18057523 1] 212871469
[1 18626925 18626925 1] 214211494
[1 3189436 3189436 1] 213946456
[1 22630444 22630444 1] 215118110
[1 24945487 24945487 1] 217103687
[1 6250263 6250263 1] 216556679
[1 14989684 14989684 1] 217520169
[1 21539849 21539849 1] 219161842
[1 11449123 11449123 1] 219151276
[1 7927336 7927336 1] 219376888
[1 24102748 24102748 1] 220670819
[1 25311777 25311777 1] 222704471
[1 3725219 3725219 1] 222505338
[1 15209934 15209934 1] 222898170
[1 5748721 5748721 1] 221697800
[1 9121309 9121309 1] 222038573
[1 7076377 7076377 1] 221600669
[1 1252716 1252716 1] 221131989
[1 2825172 2825172 1] 220827501
[1 25771560 25771560 1] 222954695
[1 17077889 17077889 1] 224147406
[1 1489115 1489115 1] 221302355
[1 22423944 22423944 1] 222428893
[1 25575224 25575224 1] 224492368
[1 332232 332232 1] 223926922
[1 29639007 29639007 1] 226401077
[1 11323876 11323876 1] 226998592
[1 20390180 20390180 1] 228520918
[1 25202255 25202255 1] 230549996
[1 20311132 20311132 1] 232087337
[1 3199182 3199182 1] 231220273
[1 10554604 10554604 1] 231714302
[1 23590182 23590182 1] 232969373
[1 29359416 29359416 1] 235426655
[1 21768826 21768826 1] 237104288
[1 15550552 15550552 1] 237519609
[1 14090033 14090033 1] 238380233
[1 3299709 3299709 1] 236925308
[1 27860000 27860000 1] 239289320
[1 9112298 9112298 1] 239663629
[1 19475777 19475777 1] 241100431
[1 19068978 19068978 1] 242499661
[1 16047642 16047642 1] 242953907
[1 10508861 10508861 1] 242842956
[1 17909212 17909212 1] 244103400
[1 23669087 23669087 1] 245979958
[1 8590931 8590931 1] 246273744
[1 794584 794584 1] 245756252
[1 27149315 27149315 1] 247980618
[1 20037526 20037526 1] 248847369
[1 15138378 15138378 1] 248034308
[1 14826622 14826622 1] 248376855
[1 22634226 22634226 1] 249563734
[1 27149315 27149315 1] 250619808
[1 13712351 13712351 1] 251468580
[1 20009098 20009098 1] 252971439
[1 6588712 6588712 1] 253047000
[1 14522072 14522072 1] 253969335
[1 26533150 26533150 1] 256142981
[1 22836611 22836611 1] 256720171
[1 1928578 1928578 1] 256321504
[1 8498977 8498977 1] 256599013
[1 754553 754553 1] 256076636
[1 23360100 23360100 1] 257319685
[1 16448567 16448567 1] 258440243
[1 6377018 6377018 1] 258503706
[1 14392736 14392736 1] 259409972
[1 26491299 26491299 1] 261571802
[1 6453196 6453196 1] 261646969
[1 6055806 6055806 1] 261680557
[1 14423429 14423429 1] 262592082
[1 19552529 19552529 1] 264052427
[1 24760236 24760236 1] 266082726
[1 24322198 24322198 1] 268031427
[1 9289673 9289673 1] 268405868
[1 28806446 28806446 1] 270811677
[1 2238284 2238284 1] 269845726
[1 3565422 3565422 1] 269018577

Results: 100.00 96120436

Standard Error: 3.9418e+06
Mean Waiting Time: 9.61204e+07
Statistics for REP_PROB_PERCENT: 40

----------------------------------------
Running client with REP_PROB_PERCENT: 60
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 60
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 726164
[1 4636916 4636916 1] 607024
