Running client with REP_PROB_PERCENT: 0
[1 10028625 10028625 1] 62678026
[1 332872 332872 1] 62112654
[1 10048830 10048830 1] 62539382
[1 5530020 5530020 1] 62496954
[1 13363369 13363369 1] 63274584
[1 7486716 7486716 1] 63431598
[1 11518150 11518150 1] 63986735
[1 19700724 19700724 1] 65352466
[1 18002246 18002246 1] 66684569
[1 19493452 19493452 1] 68126918
[1 20243556 20243556 1] 69609201
[1 2597489 2597489 1] 69268503
[1 8888229 8888229 1] 69555471
[1 18792351 18792351 1] 70833378
[1 29441501 29441501 1] 73218566
[1 26087765 26087765 1] 75254640
[1 5324915 5324915 1] 75189770
[1 2275857 2275857 1] 74821038
[1 27346492 27346492 1] 76990460
[1 1148366 1148366 1] 76505163
[1 20281937 20281937 1] 77956649
[1 16452552 16452552 1] 79005676
[1 11899229 11899229 1] 79611184
[1 3975408 3975408 1] 79415340
[1 6276122 6276122 1] 79452803
[1 794396 794396 1] 78933179
[1 24661238 24661238 1] 80876454
[1 573794 573794 1] 80333615
[1 15894429 15894429 1] 81383606
[1 7231012 7231012 1] 81508577
[1 14639530 14639530 1] 82389222
[1 7322405 7322405 1] 82538288
[1 12255764 12255764 1] 83186301
[1 17854539 17854539 1] 84381770
[1 12436841 12436841 1] 85075049
[1 15344819 15344819 1] 86022211
[1 22670689 22670689 1] 87710314
[1 12067918 12067918 1] 88328745
[1 20466997 20466997 1] 89815682
[1 16987744 16987744 1] 90939582
[1 9512184 9512184 1] 91292112
[1 24429690 24429690 1] 130
[1 18295500 18295500 1] 92605632
[1 16206726 16206726 1] 93679680
[1 2755591 2755591 1] 93387926
[1 3268140 3268140 1] 93110883
[1 12469787 12469787 1] 93785550
[1 8338083 8338083 1] 94074799
[1 20388465 20388465 1] 95522760
[1 6939508 6939508 1] 95612645
[1 25228805 25228805 1] 97598948
[1 22278612 22278612 1] 99298967
[1 17127829 17127829 1] 100426227
[1 24887344 24887344 1] 102340922
[1 2035569 2035569 1] 101944185
[1 23665124 23665124 1] 122
[1 27755423 27755423 1] 104135285
[1 24613811 24613811 1] 106032344
[1 19321802 19321802 1] 107426583
[1 6473731 6473731 1] 107483859
[1 26811306 26811306 1] 109630703
[1 15178737 15178737 1] 110588490
[1 14248627 14248627 1] 111453295
[1 503466 503466 1] 110904578
[1 12473417 12473417 1] 111586301
[1 8213259 8213259 1] 111822164
[1 24167638 24167638 1] 113720536
[1 21305625 21305625 1] 115270154
[1 13911900 13911900 1] 115504143
[1 20145551 20145551 1] 116961397
[1 19290072 19290072 1] 118329665
[1 17487132 17487132 1] 119514368
[1 7684931 7684931 1] 119699961
[1 21845895 21845895 1] 121306209
[1 7370164 7370164 1] 121463081
[1 23387982 23387982 1] 123241039
[1 1252997 1252997 1] 122768349
[1 2713774 2713774 1] 122444461
[1 12739669 12739669 1] 123142673
[1 17681096 17681096 1] 124344937
[1 17116467 17116467 1] 125496361
[1 6911341 6911341 1] 125603037
[1 23327685 23327685 1] 127417206
[1 16855543 16855543 1] 128553351
[1 7379108 7379108 1] 128711242
[1 18219757 18219757 1] 130067559
[1 7418419 7418419 1] 130228735
[1 23089413 23089413 1] 132020147
[1 25032173 25032173 1] 133996581
[1 29262010 29262010 1] 136376530
[1 28625211 28625211 1] 138721399
[1 7467588 7467588 1] 138892438
[1 25319302 25319302 1] 140917336
[1 26667373 26667373 1] 143078279
[1 20401256 20401256 1] 144578896
[1 24044600 24044600 1] 146444672
[1 21229905 21229905 1] 148010670
[1 15939812 15939812 1] 149073192
[1 16915668 16915668 1] 150217522
[1 24429690 24429690 1] 145
[1 29346229 29346229 1] 152630495
[1 4829151 4829151 1] 152525716
[1 15996659 15996659 1] 153574086
[1 5789225 5789225 1] 153563163
[1 9867270 9867270 1] 153976896
[1 19054082 19054082 1] 155324197
[1 15740085 15740085 1] 156352212
[1 26811973 26811973 1] 158512766
[1 73851 73851 1] 157920187
[1 15905386 15905386 1] 158942348
[1 7739300 7739300 1] 159157615
[1 23606043 23606043 1] 160971557
[1 26340714 26340714 1] 163108082
[1 15256191 15256191 1] 164081220
[1 6942591 6942591 1] 164192695
[1 10108582 10108582 1] 164632116
[1 21499337 21499337 1] 166236558
[1 6371156 6371156 1] 166292560
[1 22218005 22218005 1] 168026386
[1 11614770 11614770 1] 168625884
[1 12981777 12981777 1] 169390760
[1 6247256 6247256 1] 169428930
[1 18348143 18348143 1] 170701868
[1 4445885 4445885 1] 170553591
[1 20223206 20223206 1] 172046833
[1 27679568 27679568 1] 174325250
[1 21690614 21690614 1] 175966408
[1 12262755 12262755 1] 176627471
[1 1154260 1154260 1] 176145110
[1 12828203 12828203 1] 176879090
[1 24723507 24723507 1] 178832809
[1 26902022 26902022 1] 181010698
[1 20390869 20390869 1] 182550699
[1 6235190 6235190 1] 182598357
[1 27949909 27949909 1] 184892750
[1 27210499 27210499 1] 187107043
[1 18518809 18518809 1] 188423534
[1 4686249 4686249 1] 188312744
[1 19033334 19033334 1] 189802828
[1 20321649 20321649 1] 191352448
[1 11999755 11999755 1] 191987749
[1 2251747 2251747 1] 191620474
[1 4319530 4319530 1] 191468277
[1 573794 573794 1] 190928126
[1 24549798 24549798 1] 192898849
[1 26086991 26086991 1] 195017179
[1 10003034 10003034 1] 195447024
[1 18012498 18012498 1] 196755613
[1 21294893 21294893 1] 198356795
[1 25519126 25519126 1] 200391301
[1 24613997 24613997 1] 202337933
[1 25209189 25209189 1] 204331602
[1 8703730 8703730 1] 204633891
[1 15032461 15032461 1] 205580188
[1 21543922 21543922 1] 207326670
[1 2026305 2026305 1] 207032920
[1 18388028 18388028 1] 208362060
[1 2266749 2266749 1] 207993930
[1 1308903 1308903 1] 207529761
[1 10697698 10697698 1] 208031310
[1 23571044 23571044 1] 209897271
[1 15132003 15132003 1] 210909591
[1 24806404 24806404 1] 212900880
[1 24887344 24887344 1] 214904984
[1 9908539 9908539 1] 215346708
[1 12895152 12895152 1] 216126657
[1 12282135 12282135 1] 216797599
[1 171693 171693 1] 216215217
[1 20516128 20516128 1] 217743722
[1 13755630 13755630 1] 218579058
[1 15590965 15590965 1] 219597300
[1 10636430 10636430 1] 220177054
[1 2576336 2576336 1] 219847488
[1 9202901 9202901 1] 220207300
[1 19407972 19407972 1] 221628241
[1 12260290 12260290 1] 222290872
[1 21717989 21717989 1] 223936324
[1 11585796 11585796 1] 224556057
[1 13053145 13053145 1] 225310767
[1 27658391 27658391 1] 227583128
[1 12655341 12655341 1] 228387140
[1 10000570 10000570 1] 228803308
[1 1174233 1174233 1] 228326757
[1 10956043 10956043 1] 228876518
[1 20409118 20409118 1] 230391550
[1 16266762 16266762 1] 231473193
[1 5526310 5526310 1] 231445961
[1 22495426 22495426 1] 233209413
[1 9806368 9806368 1] 233629106
[1 24504235 24504235 1] 235603335
[1 16631627 16631627 1] 236730355
[1 7226058 7226058 1] 236888674
[1 16673169 16673169 1] 238083032
[1 7390359 7390359 1] 238253146
[1 6947387 6947387 1] 238379878
[1 10634995 10634995 1] 238309971
[1 27056553 27056553 1] 240601440
[1 7893530 7893530 1] 240826951
[1 28532291 28532291 1] 243215742
[1 27756971 27756971 1] 245587420
[1 16819081 16819081 1] 246749188
[1 24218594 24218594 1] 248684926
[1 6418628 6418628 1] 248756315
[1 18561887 18561887 1] 250115771
[1 10788356 10788356 1] 250748404
[1 2720091 2720091 1] 250434254
[1 26059480 26059480 1] 252558935
[1 1858970 1858970 1] 252150203
[1 14152275 14152275 1] 253029076
[1 16047642 16047642 1] 254101369
[1 10925434 10925434 1] 254633594
[1 17077889 17077889 1] 255841472
[1 3524567 3524567 1] 255610483
[1 11027285 11027285 1] 256161622
[1 5790418 5790418 1] 256165451
[1 29372261 29372261 1] 258652205
[1 7100238 7100238 1] 258788310
[1 9473060 9473060 1] 259198395
[1 22648519 22648519 1] 261024132
[1 21990784 21990784 1] 262745550
[1 3228459 3228459 1] 262488450
[1 3967638 3967638 1] 262305263
[1 26620484 26620484 1] 264481988
[1 27770479 27770479 1] 266822198
[1 27149315 27149315 1] 269081133
[1 12645730 12645730 1] 269809867
[1 11089439 11089439 1] 269764840
[1 7211389 7211389 1] 269916963
[1 23631234 23631234 1] 271760545
[1 25933682 25933682 1] 273850998
[1 13160359 13160359 1] 274629856
[1 29110700 29110700 1] 277043204
[1 24101840 24101840 1] 278954950
[1 20668364 20668364 1] 280543631
[1 20228795 20228795 1] 282066100
[1 23319848 23319848 1] 283923310
[1 18217463 18217463 1] 285254621
[1 12539391 12539391 1] 285959884
[1 25745792 25745792 1] 288071798
[1 7355116 7355116 1] 288234725
[1 12796158 12796158 1] 288999198
[1 20631492 20631492 1] 290543421
[1 4462952 4462952 1] 290404400
[1 11035022 11035022 1] 290993829
[1 18393741 18393741 1] 292291271
[1 3614031 3614031 1] 292064435
[1 5035326 5035326 1] 291983769
[1 24187517 24187517 1] 293899124
[1 2033003 2033003 1] 293509973
[1 27746140 27746140 1] 295821363
[1 3785405 3785405 1] 295615541
[1 28974581 28974581 1] 298026103
[1 6039022 6039022 1] 298069364
[1 15539863 15539863 1] 299071129
[1 16235380 16235380 1] 300186004
[1 22692686 22692686 1] 301987290
[1 18299905 18299905 1] 303293841
[1 5433484 5433484 1] 303254466
[1 6199760 6199760 1] 303303126
[1 15889745 15889745 1] 304354073
[1 18469912 18469912 1] 305709438
[1 8663951 8663951 1] 306034090
[1 29777561 29777561 1] 308526138
[1 17675106 17675106 1] 309770325
[1 12740050 12740050 1] 310504417
[1 6588712 6588712 1] 310590563
[1 1519935 1519935 1] 310149219
[1 16077376 16077376 1] 311220868
[1 29593615 29593615 1] 313703905
[1 9343769 9343769 1] 314073775
[1 19544919 19544919 1] 315504749
[1 27376883 27376883 1] 317779245
[1 27876983 27876983 1] 320083048
[1 13124031 13124031 1] 320904432
[1 14311575 14311575 1] 321787207
[1 11186594 11186594 1] 322422237
[1 13550254 13550254 1] 323268175
[1 8803075 8803075 1] 323582083
[1 17734714 17734714 1] 324827761
[1 15138378 15138378 1] 325804525
[1 24415776 24415776 1] 327732328
[1 12032920 12032920 1] 328384603
[1 9806733 9806733 1] 328812171
[1 16011018 16011018 1] 329890426
[1 24760236 24760236 1] 331868010
[1 7745692 7745692 1] 332077552
[1 22423944 22423944 1] 333812487
[1 4666329 4666329 1] 333701757
[1 20449292 20449292 1] 335231847
[1 6894019 6894019 1] 335352661
[1 11836837 11836837 1] 336007347
[1 2575056 2575056 1] 335676417
[1 2963859 2963859 1] 335425536
[1 8714905 8714905 1] 335745099
[1 20372662 20372662 1] 337297410
[1 3689686 3689686 1] 337083569
[1 10613074 10613074 1] 337597108
[1 5756852 5756852 1] 337601859
[1 26349251 26349251 1] 339791308
[1 12336504 12336504 1] 340479031
[1 29639007 29639007 1] 343138509
[1 5414640 5414640 1] 343103379
[1 7721121 7721121 1] 343360833
[1 24880227 24880227 1] 345644376
[1 10387678 10387678 1] 346228158
[1 27963982 27963982 1] 348651582
[1 14887561 14887561 1] 349630058
[1 127956 127956 1] 349043316
[1 24433519 24433519 1] 351153741
[1 21066343 21066343 1] 352817725
[1 10245197 10245197 1] 353337646
[1 24627322 24627322 1] 355429314
[1 22994985 22994985 1] 357279774
[1 23794428 23794428 1] 359269251
[1 22152041 22152041 1] 361009993
[1 22970073 22970073 1] 362875281
[1 21245831 21245831 1] 364532087
[1 26370348 26370348 1] 366795579
[1 20982031 20982031 1] 368501091
[1 9653715 9653715 1] 368942023
[1 18057523 18057523 1] 370283618
[1 18626925 18626925 1] 371659903
[1 3189436 3189436 1] 371389934
[1 15829205 15829205 1] 372491858
[1 22630444 22630444 1] 374267425
[1 24945487 24945487 1] 376326253
[1 26684279 26684279 1] 378562386
[1 6250263 6250263 1] 378619223
[1 14989684 14989684 1] 379578247
[1 21539849 21539849 1] 381212312
[1 1208325 1208325 1] 380738548
[1 11449123 11449123 1] 381353721
[1 7927336 7927336 1] 381568319
[1 3937458 3937458 1] 381379269
[1 24102748 24102748 1] 383324418
[1 25311777 25311777 1] 385386173
[1 3725219 3725219 1] 385174340
[1 27621704 27621704 1] 387454443
[1 15209934 15209934 1] 388475000
[1 17053960 17053960 1] 389655712
[1 2862807 2862807 1] 389350990
[1 5748721 5748721 1] 389351021
[1 9121309 9121309 1] 389702220
[1 1742699 1742699 1] 389283652
[1 7076377 7076377 1] 389421339
[1 1252716 1252716 1] 388951886
[1 2825172 2825172 1] 388645423
[1 25771560 25771560 1] 390846456
[1 15554011 15554011 1] 391895881
[1 22178225 22178225 1] 393610567
[1 25816540 25816540 1] 395697662
[1 13945054 13945054 1] 395996831
[1 1489115 1489115 1] 395552060
[1 15405990 15405990 1] 396572658
[1 2028068 2028068 1] 396182015
[1 25575224 25575224 1] 398338056
[1 332232 332232 1] 397772876
[1 2292123 2292123 1] 397412977
[1 11323876 11323876 1] 397990103
[1 20390180 20390180 1] 399523158
[1 25202255 25202255 1] 401580177
[1 20311132 20311132 1] 403099786
[1 3967858 3967858 1] 402912721
[1 3199182 3199182 1] 402645166
[1 10554604 10554604 1] 403145418
[1 26152434 26152434 1] 405285065
[1 23590182 23590182 1] 407149256
[1 29359416 29359416 1] 409615333
[1 21768826 21768826 1] 411290625
[1 26138723 26138723 1] 413420894
[1 15550552 15550552 1] 414476590
[1 14090033 14090033 1] 415359616
[1 21443182 21443182 1] 416990814
[1 12990416 12990416 1] 417747286
[1 3299709 3299709 1] 417494641
[1 27860000 27860000 1] 419809434
[1 9112298 9112298 1] 420161562
[1 19475777 19475777 1] 421610491
[1 19068978 19068978 1] 423043329
[1 21742588 21742588 1] 424700747
[1 16723383 16723383 1] 425843748
[1 9544267 9544267 1] 426238579
[1 10508861 10508861 1] 426734732
[1 17909212 17909212 1] 428017976
[1 23669087 23669087 1] 429925281
[1 8590931 8590931 1] 430226306
[1 794584 794584 1] 429710082
[1 2651477 2651477 1] 429388835
[1 4095821 4095821 1] 429261314
[1 20037526 20037526 1] 430772686
[1 1538840 1538840 1] 430332355
[1 5897491 5897491 1] 430347086
[1 1101361 1101361 1] 429861662
[1 6247644 6247644 1] 429912814
[1 13080929 13080929 1] 430711185
[1 14826622 14826622 1] 431661835
[1 10917956 10917956 1] 432226383
[1 22634226 22634226 1] 434112964
[1 3274571 3274571 1] 433862928
[1 6220854 6220854 1] 433910333
[1 7107723 7107723 1] 434047255
[1 13712351 13712351 1] 434872499
[1 20009098 20009098 1] 436359008
[1 7689127 7689127 1] 436566615
[1 14522072 14522072 1] 437483861
[1 26533150 26533150 1] 439646876
[1 28140529 28140529 1] 441981820
[1 9228399 9228399 1] 442349865
[1 22836611 22836611 1] 444136407
[1 1928578 1928578 1] 443737558
[1 8498977 8498977 1] 444023803
[1 754553 754553 1] 443502748
[1 11126088 11126088 1] 444110593
[1 23360100 23360100 1] 445939783
[1 16448567 16448567 1] 447044968
[1 6377018 6377018 1] 447107782
[1 14392736 14392736 1] 448008703
[1 26491299 26491299 1] 450169700
[1 6453196 6453196 1] 450291006
[1 6055806 6055806 1] 450317279
[1 14423429 14423429 1] 451238142
[1 19552529 19552529 1] 452704572
[1 5019594 5019594 1] 452629609
[1 24322198 24322198 1] 454624420
[1 9289673 9289673 1] 454982624
[1 28806446 28806446 1] 457391371
[1 12796158 12796158 1] 458134921
[1 2238284 2238284 1] 457768844
[1 5466128 5466128 1] 457741317
[1 3565422 3565422 1] 457509157

Results: 100.00 227966732

Standard Error: 6.18897e+06
Mean Waiting Time: 2.27967e+08
Statistics for REP_PROB_PERCENT: 0

----------------------------------------
Running client with REP_PROB_PERCENT: 20
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 722468
[1 4636916 4636916 1] 631160
[1 4238336 4238336 1] 476080
[1 29760493 29760493 1] 3136945
[1 19641422 19641422 1] 4588888
[1 490028 490028 1] 4039948
[1 22520060 22520060 1] 5839744
[1 17513927 17513927 1] 7129945
[1 10383427 10383427 1] 7614664
[1 13455737 13455737 1] 8426960
[1 10383427 10383427 1] 8905354
[1 4636916 4636916 1] 128
[1 16956430 16956430 1] 10076992
[1 21021531 21021531 1] 11650133
[1 23665124 23665124 1] 13519124
[1 4238336 4238336 1] 161
[1 18703136 18703136 1] 14876195
[1 1979803 1979803 1] 14484786
[1 5723059 5723059 1] 14482501
[1 15898168 15898168 1] 15543273
[1 19018457 19018457 1] 16923603
[1 5723059 5723059 1] 16918085
[1 3377374 3377374 1] 16671291
[1 24544920 24544920 1] 18667055
[1 6898538 6898538 1] 18789936
[1 19018457 19018457 1] 1328
[1 5723059 5723059 1] 199
[1 23594325 23594325 1] 20692925
[1 19018457 19018457 1] 22076080
[1 14268981 14268981 1] 22367270
[1 16956430 16956430 1] 647
[1 29241874 29241874 1] 24846077
[1 12999171 12999171 1] 25599420
[1 16956430 16956430 1] 158
[1 15497282 15497282 1] 26621422
[1 1979803 1979803 1] 26229877
[1 14268981 14268981 1] 168
[1 27336328 27336328 1] 28508698
[1 19126506 19126506 1] 29915058
[1 12621730 12621730 1] 30634961
[1 27336328 27336328 1] 32899159
[1 24353896 24353896 1] 34847222
[1 21100546 21100546 1] 36450682
[1 25990365 25990365 1] 38020288
[1 18703136 18703136 1] 221
[1 19641422 19641422 1] 168
[1 10313751 10313751 1] 38515162
[1 4238336 4238336 1] 135
[1 16956430 16956430 1] 169
[1 26426809 26426809 1] 40685474
[1 29947179 29947179 1] 43220616
[1 19393585 19393585 1] 44673984
[1 27336328 27336328 1] 46937456
[1 4612400 4612400 1] 46817030
[1 4095061 4095061 1] 46644324
[1 6898538 6898538 1] 157
[1 13993369 13993369 1] 47507777
[1 4210013 4210013 1] 47346647
[1 9698587 9698587 1] 47755248
[1 6297540 6297540 1] 47812268
[1 19393585 19393585 1] 117
[1 13480571 13480571 1] 48618837
[1 24544920 24544920 1] 105
[1 25960379 25960379 1] 50717493
[1 2066602 2066602 1] 50338960
[1 27612903 27612903 1] 52612481
[1 260757 260757 1] 51439347
[1 23209442 23209442 1] 52665914
[1 24429690 24429690 1] 54614824
[1 27346620 27346620 1] 56862431
[1 744730 744730 1] 56339666
[1 13108118 13108118 1] 57105044
[1 27905772 27905772 1] 59413450
[1 12890676 12890676 1] 60155627
[1 4210013 4210013 1] 59991157
[1 27346620 27346620 1] 148
[1 18777857 18777857 1] 61361723
[1 14872354 14872354 1] 62315624
[1 27336328 27336328 1] 1585
[1 12276966 12276966 1] 63012333
[1 4612400 4612400 1] 62289984
[1 332872 332872 1] 61724070
[1 10048830 10048830 1] 62153651
[1 13363369 13363369 1] 62343388
[1 27346620 27346620 1] 64595050
[1 11518150 11518150 1] 65195029
[1 19700724 19700724 1] 66651721
[1 19493452 19493452 1] 67483695
[1 5723059 5723059 1] 167
[1 20243556 20243556 1] 69000100
[1 2597489 2597489 1] 68672996
[1 8888229 8888229 1] 69004040
[1 18792351 18792351 1] 70356729
[1 29441501 29441501 1] 72852580
[1 26087765 26087765 1] 75049078
[1 5324915 5324915 1] 75011535
[1 2275857 2275857 1] 74648851
[1 27346492 27346492 1] 76983195
[1 1148366 1148366 1] 76503936
[1 20281937 20281937 1] 78060299
[1 16452552 16452552 1] 79174571
[1 11899229 11899229 1] 79821722
[1 3975408 3975408 1] 79635936
[1 6276122 6276122 1] 79695600
[1 794396 794396 1] 79182446
[1 24661238 24661238 1] 81160220
[1 573794 573794 1] 80619465
[1 4210013 4210013 1] 80459627
[1 7231012 7231012 1] 80616382
[1 14639530 14639530 1] 81530030
[1 4210013 4210013 1] 129
[1 7322405 7322405 1] 81692926
[1 12255764 12255764 1] 82377747
[1 22670689 22670689 1] 82386255
[1 12067918 12067918 1] 83037092
[1 16987744 16987744 1] 83605614
[1 9512184 9512184 1] 83994319
[1 18295500 18295500 1] 85311168
[1 16206726 16206726 1] 86399354
[1 2755591 2755591 1] 86088004
[1 4612400 4612400 1] 85969853
[1 12469787 12469787 1] 86674810
[1 10383427 10383427 1] 580
[1 8338083 8338083 1] 86950363
[1 25990365 25990365 1] 219
[1 24429690 24429690 1] 156
[1 20388465 20388465 1] 88491771
[1 2597489 2597489 1] 138
[1 6939508 6939508 1] 88612760
[1 25228805 25228805 1] 90654619
[1 27336328 27336328 1] 339
[1 29441501 29441501 1] 795
[1 22278612 22278612 1] 92405014
[1 6939508 6939508 1] 139
[1 17127829 17127829 1] 93591733
[1 24887344 24887344 1] 95596257
[1 2035569 2035569 1] 95209081
[1 27755423 27755423 1] 97508962
[1 10383427 10383427 1] 127
[1 25960379 25960379 1] 99107629
[1 6473731 6473731 1] 99189110
[1 23665124 23665124 1] 140
[1 26811306 26811306 1] 101405898
[1 2755591 2755591 1] 101093249
[1 14248627 14248627 1] 101977294
[1 503466 503466 1] 101429873
[1 8213259 8213259 1] 101089695
[1 4612400 4612400 1] 130
[1 24167638 24167638 1] 103199691
[1 21305625 21305625 1] 104882417
[1 13911900 13911900 1] 105144874
[1 20145551 20145551 1] 106655891
[1 21305625 21305625 1] 122
[1 19290072 19290072 1] 108109685
[1 17487132 17487132 1] 109394474
[1 7684931 7684931 1] 109593660
[1 4612400 4612400 1] 146
[1 21845895 21845895 1] 111287366
[1 7370164 7370164 1] 111458785
[1 23387982 23387982 1] 113305593
[1 1252997 1252997 1] 112836232
[1 2713774 2713774 1] 112519356
[1 6473731 6473731 1] 112596124
[1 4238336 4238336 1] 128
[1 17681096 17681096 1] 113842358
[1 17116467 17116467 1] 115056975
[1 6898538 6898538 1] 1360
[1 6911341 6911341 1] 115179928
[1 8888229 8888229 1] 1218
[1 23327685 23327685 1] 117016957
[1 16855543 16855543 1] 118177699
[1 7379108 7379108 1] 118350454
[1 10048830 10048830 1] 131
[1 18219757 18219757 1] 119652609
[1 7418419 7418419 1] 119826681
[1 23089413 23089413 1] 121632858
[1 4238336 4238336 1] 130
[1 25032173 25032173 1] 123648259
[1 8338083 8338083 1] 116
[1 12276966 12276966 1] 104
[1 29262010 29262010 1] 126104792
[1 28625211 28625211 1] 128495857
[1 7467588 7467588 1] 128674750
[1 12255764 12255764 1] 129349046
[1 6473731 6473731 1] 129429346
[1 20401256 20401256 1] 130961153
[1 7370164 7370164 1] 131188476
[1 21229905 21229905 1] 132874133
[1 15939812 15939812 1] 133976395
[1 16915668 16915668 1] 135144899
[1 4829151 4829151 1] 134448145
[1 15996659 15996659 1] 135523058
[1 9867270 9867270 1] 135347597
[1 19054082 19054082 1] 136789673
[1 15740085 15740085 1] 137876703
[1 19290072 19290072 1] 837
[1 26811973 26811973 1] 140096399
[1 73851 73851 1] 139503898
[1 10313751 10313751 1] 145
[1 15905386 15905386 1] 140658550
[1 7739300 7739300 1] 140913915
[1 23606043 23606043 1] 142758590
[1 2597489 2597489 1] 736
[1 22278612 22278612 1] 130
[1 24429690 24429690 1] 134
[1 26340714 26340714 1] 144952682
[1 24429690 24429690 1] 133
[1 15256191 15256191 1] 145944866
[1 6942591 6942591 1] 146065508
[1 8888229 8888229 1] 146513014
[1 7370164 7370164 1] 146685725
[1 6371156 6371156 1] 146811331
[1 12621730 12621730 1] 141
[1 22218005 22218005 1] 148595534
[1 11614770 11614770 1] 149204036
[1 2755591 2755591 1] 1977
[1 12981777 12981777 1] 149969866
[1 6247256 6247256 1] 150017363
[1 27336328 27336328 1] 205
[1 18348143 18348143 1] 151371671
[1 4445885 4445885 1] 151235560
[1 20223206 20223206 1] 152746447
[1 27755423 27755423 1] 202
[1 27679568 27679568 1] 155049465
[1 12262755 12262755 1] 155163963
[1 1154260 1154260 1] 154684603
[1 12828203 12828203 1] 155439772
[1 6473731 6473731 1] 132
[1 20401256 20401256 1] 156968183
[1 26902022 26902022 1] 159188409
[1 14248627 14248627 1] 202
[1 20390869 20390869 1] 160713969
[1 6235190 6235190 1] 160767893
[1 18792351 18792351 1] 140
[1 27949909 27949909 1] 163132938
[1 12999171 12999171 1] 129
[1 27210499 27210499 1] 165413184
[1 18518809 18518809 1] 166774564
[1 4686249 4686249 1] 166662670
[1 19290072 19290072 1] 168100534
[1 20321649 20321649 1] 169634827
[1 11999755 11999755 1] 170314303
[1 2251747 2251747 1] 169947954
[1 4319530 4319530 1] 169794904
[1 573794 573794 1] 169255103
[1 24549798 24549798 1] 171218465
[1 7370164 7370164 1] 138
[1 26086991 26086991 1] 173335073
[1 2713774 2713774 1] 173027326
[1 18012498 18012498 1] 174310841
[1 21294893 21294893 1] 175964525
[1 25519126 25519126 1] 178070824
[1 24613997 24613997 1] 180047560
[1 25209189 25209189 1] 182124972
[1 8703730 8703730 1] 182454540
[1 15032461 15032461 1] 183426707
[1 15740085 15740085 1] 184462995
[1 2026305 2026305 1] 184074083
[1 18388028 18388028 1] 185465381
[1 2266749 2266749 1] 185110341
[1 1308903 1308903 1] 184648321
[1 10697698 10697698 1] 185161173
[1 23571044 23571044 1] 187023560
[1 15132003 15132003 1] 188013029
[1 24806404 24806404 1] 190029890
[1 24887344 24887344 1] 192027213
[1 9908539 9908539 1] 192466562
[1 12895152 12895152 1] 193215007
[1 12282135 12282135 1] 193904131
