Running client with REP_PROB_PERCENT: 0
[1 332872 332872 1] 46329301
[1 10048830 10048830 1] 46583787
[1 5530020 5530020 1] 46450855
[1 13363369 13363369 1] 46978101
[1 7486716 7486716 1] 47010892
[1 11518150 11518150 1] 47383205
[1 19700724 19700724 1] 48449539
[1 18002246 18002246 1] 49369318
[1 19493452 19493452 1] 50415275
[1 20243556 20243556 1] 51530271
[1 2597489 2597489 1] 51154099
[1 8888229 8888229 1] 51307043
[1 18792351 18792351 1] 52295077
[1 29441501 29441501 1] 54193589
[1 26087765 26087765 1] 55908929
[1 5324915 5324915 1] 55822736
[1 2275857 2275857 1] 55442840
[1 27346492 27346492 1] 57324518
[1 1148366 1148366 1] 56822012
[1 20281937 20281937 1] 57952911
[1 16452552 16452552 1] 58755585
[1 11899229 11899229 1] 59181956
[1 3975408 3975408 1] 58922697
[1 6276122 6276122 1] 58861708
[1 794396 794396 1] 58328996
[1 24661238 24661238 1] 59850592
[1 573794 573794 1] 59300475
[1 15894429 15894429 1] 60073351
[1 7231012 7231012 1] 60096423
[1 14639530 14639530 1] 60749777
[1 7322405 7322405 1] 60767549
[1 12255764 12255764 1] 61200657
[1 17854539 17854539 1] 62105781
[1 12436841 12436841 1] 62572180
[1 15344819 15344819 1] 63272770
[1 22670689 22670689 1] 64606833
[1 12067918 12067918 1] 65041587
[1 20466997 20466997 1] 66182428
[1 16987744 16987744 1] 67030712
[1 9512184 9512184 1] 67237276
[1 18295500 18295500 1] 68197010
[1 16206726 16206726 1] 68975956
[1 2755591 2755591 1] 68615578
[1 3268140 3268140 1] 68299912
[1 12469787 12469787 1] 68760404
[1 8338083 8338083 1] 68866273
[1 20388465 20388465 1] 70065628
[1 6939508 6939508 1] 70054151
[1 25228805 25228805 1] 71606276
[1 22278612 22278612 1] 72893488
[1 17127829 17127829 1] 73757314
[1 24887344 24887344 1] 75369903
[1 2035569 2035569 1] 74946743
[1 27755423 27755423 1] 76801943
[1 24613811 24613811 1] 78309442
[1 19321802 19321802 1] 79352043
[1 6473731 6473731 1] 79304376
[1 26811306 26811306 1] 80991122
[1 15178737 15178737 1] 81694590
[1 14248627 14248627 1] 82298476
[1 503466 503466 1] 81740842
[1 12473417 12473417 1] 82191415
[1 8213259 8213259 1] 82291505
[1 24167638 24167638 1] 83936519
[1 21305625 21305625 1] 85220547
[1 24544920 24544920 1] 84620416
[1 13911900 13911900 1] 85236148
[1 20145551 20145551 1] 86386506
[1 19290072 19290072 1] 87481208
[1 17487132 17487132 1] 88399556
[1 7684931 7684931 1] 88462799
[1 21845895 21845895 1] 89749080
[1 7370164 7370164 1] 89781411
[1 23387982 23387982 1] 91205394
[1 1252997 1252997 1] 90711718
[1 2713774 2713774 1] 90347637
[1 12739669 12739669 1] 90850146
[1 17681096 17681096 1] 91770742
[1 17116467 17116467 1] 92639535
[1 6911341 6911341 1] 92646666
[1 23327685 23327685 1] 94035323
[1 16855543 16855543 1] 94883968
[1 7379108 7379108 1] 94918341
[1 18219757 18219757 1] 95888581
[1 7418419 7418419 1] 95931500
[1 23089413 23089413 1] 97308993
[1 25032173 25032173 1] 98874296
[1 29262010 29262010 1] 100782206
[1 28625211 28625211 1] 102627676
[1 7467588 7467588 1] 102668311
[1 25319302 25319302 1] 104282972
[1 26667373 26667373 1] 105958757
[1 20401256 20401256 1] 107108327
[1 24044600 24044600 1] 108569271
[1 21229905 21229905 1] 109828053
[1 15939812 15939812 1] 110612085
[1 16915668 16915668 1] 111462137
[1 29346229 29346229 1] 113359526
[1 4829151 4829151 1] 113177139
[1 15996659 15996659 1] 113960228
[1 5789225 5789225 1] 113854089
[1 9867270 9867270 1] 114097969
[1 19054082 19054082 1] 115124803
[1 15740085 15740085 1] 115888370
[1 26811973 26811973 1] 117602628
[1 73851 73851 1] 117008889
[1 15905386 15905386 1] 117783672
[1 7739300 7739300 1] 117850400
[1 23606043 23606043 1] 119298100
[1 26340714 26340714 1] 120981115
[1 15256191 15256191 1] 121709419
[1 6942591 6942591 1] 121713361
[1 10108582 10108582 1] 121994982
[1 21499337 21499337 1] 123242919
[1 6371156 6371156 1] 123180990
[1 22218005 22218005 1] 124496579
[1 11614770 11614770 1] 124907358
[1 12981777 12981777 1] 125435345
[1 6247256 6247256 1] 125373315
[1 18348143 18348143 1] 126366797
[1 4445885 4445885 1] 126151134
[1 20223206 20223206 1] 127293134
[1 27679568 27679568 1] 129076644
[1 21690614 21690614 1] 130343927
[1 12262755 12262755 1] 130797514
[1 1154260 1154260 1] 130297732
[1 12828203 12828203 1] 130804102
[1 24723507 24723507 1] 132343048
[1 26902022 26902022 1] 134043139
[1 20390869 20390869 1] 135219010
[1 6235190 6235190 1] 135161373
[1 27949909 27949909 1] 136978013
[1 27210499 27210499 1] 138764296
[1 18518809 18518809 1] 139782489
[1 4686249 4686249 1] 139588251
[1 19033334 19033334 1] 140628011
[1 20321649 20321649 1] 141768478
[1 11999755 11999755 1] 142199279
[1 2251747 2251747 1] 141801950
[1 573794 573794 1] 140996633
[1 4319530 4319530 1] 141596950
[1 24549798 24549798 1] 142538648
[1 26086991 26086991 1] 144199574
[1 10003034 10003034 1] 144460654
[1 18012498 18012498 1] 145419733
[1 21294893 21294893 1] 146669025
[1 25519126 25519126 1] 148297047
[1 24613997 24613997 1] 149839669
[1 25209189 25209189 1] 151401709
[1 8703730 8703730 1] 151545584
[1 15032461 15032461 1] 152239913
[1 21543922 21543922 1] 153510240
[1 2026305 2026305 1] 153085195
[1 18388028 18388028 1] 154078880
[1 2266749 2266749 1] 153675895
[1 1308903 1308903 1] 153189466
[1 10697698 10697698 1] 153519572
[1 23571044 23571044 1] 154978041
[1 15132003 15132003 1] 155688434
[1 24806404 24806404 1] 157238702
[1 24887344 24887344 1] 156638572
[1 9908539 9908539 1] 156895983
[1 12895152 12895152 1] 157415451
[1 12282135 12282135 1] 157878308
[1 171693 171693 1] 157292887
[1 20516128 20516128 1] 158470041
[1 13755630 13755630 1] 159064666
[1 15590965 15590965 1] 159816651
[1 10636430 10636430 1] 160140628
[1 2576336 2576336 1] 159764557
[1 9202901 9202901 1] 159963876
[1 19407972 19407972 1] 161052242
[1 12260290 12260290 1] 161514856
[1 21717989 21717989 1] 162803169
[1 11585796 11585796 1] 163210516
[1 13053145 13053145 1] 163746137
[1 27658391 27658391 1] 165579257
[1 12655341 12655341 1] 166087414
[1 10000570 10000570 1] 166363235
[1 1174233 1174233 1] 165865247
[1 10956043 10956043 1] 166229525
[1 20409118 20409118 1] 167418889
[1 16266762 16266762 1] 168252596
[1 5526310 5526310 1] 168179279
[1 22495426 22495426 1] 169561851
[1 9806368 9806368 1] 169821229
[1 24504235 24504235 1] 171378702
[1 16631627 16631627 1] 172228164
[1 7226058 7226058 1] 172281537
[1 16673169 16673169 1] 173149217
[1 7390359 7390359 1] 173198438
[1 6947387 6947387 1] 173208066
[1 24429690 24429690 1] 172607991
[1 10634995 10634995 1] 172936060
[1 27056553 27056553 1] 174698075
[1 7893530 7893530 1] 174792214
[1 28532291 28532291 1] 176699965
[1 27756971 27756971 1] 178533945
[1 16819081 16819081 1] 179411090
[1 24218594 24218594 1] 180930895
[1 6418628 6418628 1] 180906368
[1 18561887 18561887 1] 181941544
[1 10788356 10788356 1] 182293957
[1 2720091 2720091 1] 181942500
[1 26059480 26059480 1] 183637355
[1 1858970 1858970 1] 183199466
[1 14152275 14152275 1] 183853071
[1 16047642 16047642 1] 184672857
[1 10925434 10925434 1] 185027629
[1 17077889 17077889 1] 185925100
[1 3524567 3524567 1] 185636945
[1 11027285 11027285 1] 186005774
[1 5790418 5790418 1] 185916572
[1 29372261 29372261 1] 187877688
[1 7100238 7100238 1] 187892099
[1 9473060 9473060 1] 188116603
[1 22648519 22648519 1] 189472760
[1 21990784 21990784 1] 190753579
[1 3228459 3228459 1] 190429233
[1 3967638 3967638 1] 190168958
[1 26620484 26620484 1] 191845965
[1 27770479 27770479 1] 193637221
[1 27149315 27149315 1] 195392759
[1 23665124 23665124 1] 195286904
[1 12645730 12645730 1] 195887193
[1 11089439 11089439 1] 195647695
[1 7211389 7211389 1] 195666662
[1 23631234 23631234 1] 197122468
[1 25933682 25933682 1] 198802172
[1 13160359 13160359 1] 199363878
[1 29110700 29110700 1] 201351870
[1 24101840 24101840 1] 202871369
[1 20668364 20668364 1] 204086806
[1 20228795 20228795 1] 205275775
[1 23319848 23319848 1] 206734915
[1 18217463 18217463 1] 207730278
[1 12539391 12539391 1] 208220559
[1 25745792 25745792 1] 209877821
[1 7355116 7355116 1] 209926042
[1 12796158 12796158 1] 210454761
[1 20631492 20631492 1] 211674813
[1 4462952 4462952 1] 211465626
[1 11035022 11035022 1] 211845227
[1 18393741 18393741 1] 212873989
[1 3614031 3614031 1] 212593383
[1 5035326 5035326 1] 212433949
[1 24187517 24187517 1] 213951462
[1 2033003 2033003 1] 213531069
[1 27746140 27746140 1] 215406600
[1 3785405 3785405 1] 215138948
[1 28974581 28974581 1] 217060451
[1 6039022 6039022 1] 216985408
[1 15539863 15539863 1] 217732304
[1 16235380 16235380 1] 218528516
[1 22692686 22692686 1] 219878929
[1 18299905 18299905 1] 220863872
[1 5433484 5433484 1] 220734603
[1 6199760 6199760 1] 220674538
[1 15889745 15889745 1] 221446168
[1 18469912 18469912 1] 222453548
[1 8663951 8663951 1] 222624174
[1 29777561 29777561 1] 224638098
[1 17675106 17675106 1] 225581272
[1 12740050 12740050 1] 226107557
[1 6588712 6588712 1] 226087666
[1 1519935 1519935 1] 225623500
[1 16077376 16077376 1] 226447142
[1 29593615 29593615 1] 228467206
[1 9343769 9343769 1] 228693227
[1 19544919 19544919 1] 229810418
[1 27376883 27376883 1] 231613475
[1 27876983 27876983 1] 233449734
[1 13124031 13124031 1] 234017848
[1 14311575 14311575 1] 234688307
[1 11186594 11186594 1] 235074620
[1 13550254 13550254 1] 235674640
[1 8803075 8803075 1] 235860177
[1 17734714 17734714 1] 236835253
[1 15138378 15138378 1] 237643544
[1 24415776 24415776 1] 239502206
[1 12032920 12032920 1] 240025529
[1 9806733 9806733 1] 240402929
[1 16011018 16011018 1] 241313584
[1 24760236 24760236 1] 243029775
[1 7745692 7745692 1] 243202641
[1 22423944 22423944 1] 244886330
[1 4666329 4666329 1] 244739858
[1 20449292 20449292 1] 246322863
[1 6894019 6894019 1] 246346284
[1 11836837 11836837 1] 246994279
[1 2575056 2575056 1] 246657704
[1 2963859 2963859 1] 246334732
[1 8714905 8714905 1] 246615973
[1 20372662 20372662 1] 247878775
[1 3689686 3689686 1] 247606686
[1 10613074 10613074 1] 247949966
[1 5756852 5756852 1] 247888668
[1 26349251 26349251 1] 249622199
[1 12336504 12336504 1] 250108501
[1 29639007 29639007 1] 252290999
[1 5414640 5414640 1] 252168812
[1 7721121 7721121 1] 252281392
[1 24880227 24880227 1] 254014178
[1 10387678 10387678 1] 254324283
[1 27963982 27963982 1] 256186180
[1 14887561 14887561 1] 256886301
[1 127956 127956 1] 256297332
[1 24433519 24433519 1] 257843530
[1 21066343 21066343 1] 259092506
[1 10245197 10245197 1] 259391793
[1 24627322 24627322 1] 260964765
[1 22994985 22994985 1] 262424584
[1 23794428 23794428 1] 263930380
[1 22152041 22152041 1] 265311076
[1 22970073 22970073 1] 266736214
[1 21245831 21245831 1] 268021980
[1 26370348 26370348 1] 269774457
[1 20982031 20982031 1] 271027864
[1 9653715 9653715 1] 271308110
[1 18057523 18057523 1] 272316533
[1 18626925 18626925 1] 273388331
[1 3189436 3189436 1] 273084012
[1 15829205 15829205 1] 273878356
[1 22630444 22630444 1] 275275067
[1 24945487 24945487 1] 276883088
[1 26684279 26684279 1] 278631546
[1 6250263 6250263 1] 278582244
[1 14989684 14989684 1] 279308691
[1 21539849 21539849 1] 280625236
[1 1208325 1208325 1] 280133379
[1 11449123 11449123 1] 280547270
[1 7927336 7927336 1] 280648068
[1 3937458 3937458 1] 280396815
[1 24102748 24102748 1] 281929739
[1 25311777 25311777 1] 283576711
[1 3725219 3725219 1] 283300785
[1 27621704 27621704 1] 285149427
[1 15209934 15209934 1] 285893046
[1 17053960 17053960 1] 286811170
[1 2862807 2862807 1] 286463147
[1 5748721 5748721 1] 286371562
[1 9121309 9121309 1] 286569563
[1 1742699 1742699 1] 286121160
[1 7076377 7076377 1] 286134428
[1 1252716 1252716 1] 285642819
[1 2825172 2825172 1] 285286411
[1 25771560 25771560 1] 286981264
[1 15554011 15554011 1] 287753265
[1 22178225 22178225 1] 289104565
[1 25816540 25816540 1] 290770748
[1 24429690 24429690 1] 290170659
[1 13945054 13945054 1] 290797572
[1 1489115 1489115 1] 290328118
[1 15405990 15405990 1] 291084109
[1 2028068 2028068 1] 290660950
[1 25575224 25575224 1] 292316301
[1 332232 332232 1] 291745972
[1 2292123 2292123 1] 291348805
[1 11323876 11323876 1] 291750308
[1 20390180 20390180 1] 292960146
[1 25202255 25202255 1] 294608416
[1 20311132 20311132 1] 295820712
[1 3967858 3967858 1] 295574631
[1 3199182 3199182 1] 295255869
[1 10554604 10554604 1] 295586331
[1 26152434 26152434 1] 297303631
[1 23590182 23590182 1] 298801074
[1 29359416 29359416 1] 300816230
[1 21768826 21768826 1] 302152542
[1 26138723 26138723 1] 303880166
[1 15550552 15550552 1] 304699013
[1 14090033 14090033 1] 305347729
[1 21443182 21443182 1] 306633786
[1 12990416 12990416 1] 307185882
[1 3299709 3299709 1] 306877778
[1 27860000 27860000 1] 308751865
[1 9112298 9112298 1] 308949998
[1 19475777 19475777 1] 310052078
[1 19068978 19068978 1] 311148124
[1 21742588 21742588 1] 312474527
[1 16723383 16723383 1] 313349688
[1 9544267 9544267 1] 313594323
[1 10508861 10508861 1] 313930168
[1 17909212 17909212 1] 314936668
[1 23669087 23669087 1] 316438081
[1 8590931 8590931 1] 316601823
[1 794584 794584 1] 316073021
[1 2651477 2651477 1] 315706910
[1 4095821 4095821 1] 315475022
[1 20037526 20037526 1] 316641553
[1 1538840 1538840 1] 316176629
[1 5897491 5897491 1] 316103321
[1 1101361 1101361 1] 315599032
[1 6247644 6247644 1] 315550948
[1 13080929 13080929 1] 316112295
[1 14826622 14826622 1] 316830906
[1 10917956 10917956 1] 317202789
[1 22634226 22634226 1] 318607887
[1 3274571 3274571 1] 318301755
[1 6220854 6220854 1] 318255017
[1 7107723 7107723 1] 318285744
[1 13712351 13712351 1] 318900039
[1 20009098 20009098 1] 320073586
[1 7689127 7689127 1] 320162060
[1 14522072 14522072 1] 320845475
[1 26533150 26533150 1] 322585166
[1 28140529 28140529 1] 324504899
[1 9228399 9228399 1] 324730302
[1 22836611 22836611 1] 326166403
[1 1928578 1928578 1] 325738675
[1 8498977 8498977 1] 325895182
[1 754553 754553 1] 325362799
[1 11126088 11126088 1] 325755732
[1 23360100 23360100 1] 327253437
[1 16448567 16448567 1] 328127800
[1 6377018 6377018 1] 328100411
[1 14392736 14392736 1] 328858864
[1 26491299 26491299 1] 330608541
[1 6453196 6453196 1] 330587092
[1 6055806 6055806 1] 330522600
[1 14423429 14423429 1] 331204507
[1 19552529 19552529 1] 332367097
[1 5019594 5019594 1] 332240436
[1 24322198 24322198 1] 333837936
[1 9289673 9289673 1] 334059809
[1 28806446 28806446 1] 336023289
[1 12796158 12796158 1] 335423362
[1 2238284 2238284 1] 335021591
[1 5466128 5466128 1] 334909761
[1 3565422 3565422 1] 334626779

Results: 100.00 168804649

Standard Error: 4.48648e+06
Mean Waiting Time: 1.68805e+08
Statistics for REP_PROB_PERCENT: 0

----------------------------------------
Running client with REP_PROB_PERCENT: 20
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 608424
[1 4636916 4636916 1] 416180
[1 4238336 4238336 1] 372699
[1 29760493 29760493 1] 2672500
[1 19641422 19641422 1] 3843245
[1 490028 490028 1] 3285969
[1 22520060 22520060 1] 4694570
[1 17513927 17513927 1] 5668268
[1 10383427 10383427 1] 5996649
[1 10383427 10383427 1] 5996454
[1 13455737 13455737 1] 6596683
[1 16956430 16956430 1] 6911493
[1 21021531 21021531 1] 8182791
[1 23665124 23665124 1] 9688493
[1 18703136 18703136 1] 10757464
[1 1979803 1979803 1] 10333860
[1 5723059 5723059 1] 10245486
[1 15898168 15898168 1] 11056037
[1 19018457 19018457 1] 12139634
[1 5723059 5723059 1] 11539604
[1 3377374 3377374 1] 11243225
[1 24544920 24544920 1] 12836135
[1 6898538 6898538 1] 12851947
[1 19018457 19018457 1] 13757239
[1 4636916 4636916 1] 13156894
[1 23594325 23594325 1] 14357473
[1 14268981 14268981 1] 13843704
[1 29241874 29241874 1] 15855648
[1 12999171 12999171 1] 16420667
[1 15497282 15497282 1] 17202279
[1 1979803 1979803 1] 16602156
[1 27336328 27336328 1] 18446551
[1 19126506 19126506 1] 19552878
[1 12621730 12621730 1] 20083448
[1 27336328 27336328 1] 19483380
[1 24353896 24353896 1] 21053816
[1 4238336 4238336 1] 21747018
[1 21100546 21100546 1] 22347431
[1 25990365 25990365 1] 23479289
[1 10313751 10313751 1] 23797925
[1 26426809 26426809 1] 25537212
[1 29947179 29947179 1] 27644882
[1 19393585 19393585 1] 28799607
[1 27336328 27336328 1] 28199461
[1 4612400 4612400 1] 28011731
[1 4095061 4095061 1] 27778114
[1 13993369 13993369 1] 28426271
[1 4210013 4210013 1] 28203445
[1 9698587 9698587 1] 28467265
[1 6297540 6297540 1] 28430621
[1 13480571 13480571 1] 29036942
[1 25960379 25960379 1] 30764268
[1 2066602 2066602 1] 30349974
[1 27612903 27612903 1] 32228680
[1 19018457 19018457 1] 31628572
[1 260757 260757 1] 31051769
[1 5723059 5723059 1] 30451628
[1 23209442 23209442 1] 31932171
[1 24429690 24429690 1] 33522032
[1 27346620 27346620 1] 35477325
[1 744730 744730 1] 34944316
[1 13108118 13108118 1] 35522741
[1 27905772 27905772 1] 37429444
[1 4210013 4210013 1] 37380436
[1 12890676 12890676 1] 37980707
[1 18777857 18777857 1] 38440081
[1 14872354 14872354 1] 39167051
[1 16956430 16956430 1] 39076606
[1 12276966 12276966 1] 39676866
[1 4612400 4612400 1] 38476576
[1 332872 332872 1] 37906273
[1 10048830 10048830 1] 38206742
[1 16956430 16956430 1] 37606598
[1 13363369 13363369 1] 38203693
[1 27346620 27346620 1] 37603617
[1 11518150 11518150 1] 38161931
[1 19700724 19700724 1] 39584219
[1 14268981 14268981 1] 38983949
[1 19493452 19493452 1] 40144233
[1 20243556 20243556 1] 41478678
[1 2597489 2597489 1] 41130571
[1 8888229 8888229 1] 41379270
[1 18792351 18792351 1] 42482564
[1 29441501 29441501 1] 44662170
[1 26087765 26087765 1] 46405945
[1 5324915 5324915 1] 46282108
[1 2275857 2275857 1] 45886970
[1 27346492 27346492 1] 47769857
[1 1148366 1148366 1] 47272708
[1 20281937 20281937 1] 48508059
[1 16452552 16452552 1] 49455608
[1 11899229 11899229 1] 49932334
[1 3975408 3975408 1] 49691940
[1 6276122 6276122 1] 49658036
[1 794396 794396 1] 49129209
[1 24661238 24661238 1] 50744406
[1 573794 573794 1] 50195789
[1 4210013 4210013 1] 49595518
[1 7231012 7231012 1] 49646309
[1 14639530 14639530 1] 50362725
[1 7322405 7322405 1] 50419861
[1 12255764 12255764 1] 50925841
[1 18703136 18703136 1] 50325809
[1 19641422 19641422 1] 49725507
[1 4238336 4238336 1] 49125406
[1 22670689 22670689 1] 50622963
[1 12067918 12067918 1] 51115117
[1 16956430 16956430 1] 50514875
[1 16987744 16987744 1] 51437905
[1 9512184 9512184 1] 51694373
[1 18295500 18295500 1] 52738095
[1 16206726 16206726 1] 53600230
[1 2755591 2755591 1] 53252078
[1 4612400 4612400 1] 52651951
[1 12469787 12469787 1] 53179852
[1 8338083 8338083 1] 53335321
[1 20388465 20388465 1] 54588697
[1 6939508 6939508 1] 54615972
[1 25228805 25228805 1] 56329787
[1 22278612 22278612 1] 57882739
[1 17127829 17127829 1] 58860724
[1 24887344 24887344 1] 60557313
[1 2035569 2035569 1] 60145873
[1 27755423 27755423 1] 62064280
[1 6898538 6898538 1] 61464031
[1 25960379 25960379 1] 60864038
[1 6473731 6473731 1] 60849652
[1 26811306 26811306 1] 62671541
[1 2755591 2755591 1] 62071277
[1 14248627 14248627 1] 62769775
[1 503466 503466 1] 62216183
[1 19393585 19393585 1] 61616046
[1 8213259 8213259 1] 61765775
[1 24167638 24167638 1] 63366227
[1 24544920 24544920 1] 64098545
[1 21305625 21305625 1] 64698810
[1 13911900 13911900 1] 64764244
[1 20145551 20145551 1] 65983484
[1 19290072 19290072 1] 67128038
[1 17487132 17487132 1] 68108636
[1 7684931 7684931 1] 68200135
[1 21845895 21845895 1] 69579966
[1 7370164 7370164 1] 69652856
[1 23387982 23387982 1] 71200260
[1 1252997 1252997 1] 70714913
[1 2713774 2713774 1] 70361343
[1 6473731 6473731 1] 69761144
[1 17681096 17681096 1] 70799186
[1 17116467 17116467 1] 71734876
[1 6911341 6911341 1] 71747186
[1 23327685 23327685 1] 73248060
[1 16855543 16855543 1] 74169784
[1 7379108 7379108 1] 74246095
[1 18219757 18219757 1] 75309928
[1 7418419 7418419 1] 75386050
[1 23089413 23089413 1] 76900236
[1 25032173 25032173 1] 78600936
[1 29262010 29262010 1] 80700877
[1 28625211 28625211 1] 82701384
[1 7467588 7467588 1] 82780234
[1 6473731 6473731 1] 81579802
[1 12255764 12255764 1] 82180019
[1 20401256 20401256 1] 82842389
[1 7370164 7370164 1] 82242378
[1 21229905 21229905 1] 83569553
[1 15939812 15939812 1] 84420807
[1 16915668 16915668 1] 85348731
[1 27346620 27346620 1] 84748520
[1 4829151 4829151 1] 84583085
[1 15996659 15996659 1] 85432683
[1 27336328 27336328 1] 84832424
[1 9867270 9867270 1] 85129802
[1 19054082 19054082 1] 86275628
[1 15740085 15740085 1] 87124341
[1 26811973 26811973 1] 88985529
[1 73851 73851 1] 88392041
[1 15905386 15905386 1] 89255925
[1 7739300 7739300 1] 89370461
[1 23606043 23606043 1] 90930356
[1 26340714 26340714 1] 92722230
[1 15256191 15256191 1] 93501834
[1 6942591 6942591 1] 93531063
[1 8888229 8888229 1] 92930727
[1 7370164 7370164 1] 92330541
[1 6371156 6371156 1] 92310732
[1 22218005 22218005 1] 93744795
[1 11614770 11614770 1] 94215826
[1 12981777 12981777 1] 94809152
[1 6247256 6247256 1] 94780541
[1 18348143 18348143 1] 95859930
[1 4445885 4445885 1] 95664840
[1 20223206 20223206 1] 96915762
[1 27679568 27679568 1] 98853602
[1 5723059 5723059 1] 98253497
[1 12262755 12262755 1] 98789362
[1 1154260 1154260 1] 98294485
[1 20401256 20401256 1] 98268064
[1 12828203 12828203 1] 98868253
[1 26902022 26902022 1] 100130498
[1 20390869 20390869 1] 101393950
[1 6235190 6235190 1] 101362297
[1 27949909 27949909 1] 103359538
[1 27210499 27210499 1] 105252754
[1 18518809 18518809 1] 106337617
[1 19290072 19290072 1] 105566591
[1 4686249 4686249 1] 106166843
[1 20321649 20321649 1] 106828306
[1 11999755 11999755 1] 107323163
[1 2251747 2251747 1] 106928294
[1 4319530 4319530 1] 106744189
[1 573794 573794 1] 106144103
[1 24549798 24549798 1] 107812818
[1 26086991 26086991 1] 109587214
[1 2713774 2713774 1] 108989468
[1 18012498 18012498 1] 110029226
[1 21294893 21294893 1] 111374209
[1 25519126 25519126 1] 113098203
[1 24613997 24613997 1] 114774958
[1 25209189 25209189 1] 116498224
[1 8703730 8703730 1] 116696393
[1 15740085 15740085 1] 116888901
[1 15032461 15032461 1] 117489200
[1 2026305 2026305 1] 116480496
[1 18388028 18388028 1] 117579728
[1 2266749 2266749 1] 117189730
[1 1308903 1308903 1] 116711058
[1 10697698 10697698 1] 117097892
[1 23571044 23571044 1] 118661211
[1 15132003 15132003 1] 119453709
[1 24887344 24887344 1] 120527431
[1 24806404 24806404 1] 121127643
[1 9908539 9908539 1] 120838777
[1 12895152 12895152 1] 121417522
[1 12282135 12282135 1] 121944357
[1 171693 171693 1] 121360041
[1 4210013 4210013 1] 120159614
[1 7739300 7739300 1] 120759945
[1 15590965 15590965 1] 120992512
[1 10636430 10636430 1] 121374734
[1 2576336 2576336 1] 121010779
[1 9202901 9202901 1] 121258306
[1 19407972 19407972 1] 122436965
[1 12260290 12260290 1] 122959169
[1 21717989 21717989 1] 124337904
[1 11585796 11585796 1] 124782753
[1 13053145 13053145 1] 125368868
[1 27658391 27658391 1] 127315156
[1 12655341 12655341 1] 127864958
[1 10000570 10000570 1] 128207106
[1 1174233 1174233 1] 127715789
[1 10956043 10956043 1] 128128476
[1 20409118 20409118 1] 129415826
[1 16266762 16266762 1] 130321195
[1 5526310 5526310 1] 130231438
[1 22495426 22495426 1] 131710491
[1 9806368 9806368 1] 132012330
[1 24504235 24504235 1] 133674991
[1 16631627 16631627 1] 134614120
[1 25990365 25990365 1] 133477203
[1 7226058 7226058 1] 134677513
[1 10383427 10383427 1] 134077287
[1 24429690 24429690 1] 132276759
[1 503466 503466 1] 132876987
