Running client with REP_PROB_PERCENT: 0
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 27149315 27149315 1] 253158767
[1 12645730 12645730 1] 253666835
[1 23665124 23665124 1] 255135046
[1 11089439 11089439 1] 255503180
[1 7211389 7211389 1] 255533757
[1 23631234 23631234 1] 257046755
[1 25933682 25933682 1] 258730459
[1 13160359 13160359 1] 259281173
[1 29110700 29110700 1] 261226954
[1 24101840 24101840 1] 262739023
[1 20668364 20668364 1] 263952998
[1 20228795 20228795 1] 265128244
[1 23319848 23319848 1] 266563964
[1 18217463 18217463 1] 267553246
[1 12539391 12539391 1] 268046359
[1 25745792 25745792 1] 269707528
[1 7355116 7355116 1] 269751052
[1 12796158 12796158 1] 270266853
[1 20631492 20631492 1] 271474730
[1 4462952 4462952 1] 271263172
[1 11035022 11035022 1] 271631958
[1 18393741 18393741 1] 272621874
[1 3614031 3614031 1] 272336283
[1 5035326 5035326 1] 272179993
[1 24187517 24187517 1] 273872385
[1 2033003 2033003 1] 273508247
[1 27746140 27746140 1] 275875983
[1 3785405 3785405 1] 275795627
[1 28974581 28974581 1] 278257554
[1 6039022 6039022 1] 278193470
[1 15539863 15539863 1] 278960093
[1 16235380 16235380 1] 279807407
[1 22692686 22692686 1] 281230307
[1 18299905 18299905 1] 282277816
[1 5433484 5433484 1] 282157821
[1 6199760 6199760 1] 282106909
[1 15889745 15889745 1] 282917961
[1 18469912 18469912 1] 283968010
[1 8663951 8663951 1] 284134576
[1 29777561 29777561 1] 286162770
[1 17675106 17675106 1] 287125161
[1 12740050 12740050 1] 287674642
[1 6588712 6588712 1] 287667682
[1 1519935 1519935 1] 287203788
[1 16077376 16077376 1] 288052062
[1 29593615 29593615 1] 290103218
[1 9343769 9343769 1] 290349131
[1 19544919 19544919 1] 291481389
[1 27376883 27376883 1] 293293483
[1 27876983 27876983 1] 295171606
[1 13124031 13124031 1] 295772445
[1 14311575 14311575 1] 296438409
[1 11186594 11186594 1] 296838160
[1 13550254 13550254 1] 297487637
[1 8803075 8803075 1] 297663785
[1 17734714 17734714 1] 298632179
[1 15138378 15138378 1] 299370407
[1 24415776 24415776 1] 300973091
[1 12032920 12032920 1] 301464995
[1 9806733 9806733 1] 301739463
[1 16011018 16011018 1] 302598084
[1 24760236 24760236 1] 304258258
[1 7745692 7745692 1] 304354685
[1 22423944 22423944 1] 305735462
[1 4666329 4666329 1] 305598462
[1 20449292 20449292 1] 307310635
[1 6894019 6894019 1] 307489828
[1 11836837 11836837 1] 308456256
[1 2575056 2575056 1] 308143494
[1 2963859 2963859 1] 307869918
[1 8714905 8714905 1] 308300424
[1 20372662 20372662 1] 309911199
[1 3689686 3689686 1] 309716135
[1 10613074 10613074 1] 310322774
[1 5756852 5756852 1] 310353555
[1 26349251 26349251 1] 312601744
[1 12336504 12336504 1] 313451605
[1 29639007 29639007 1] 316089430
[1 5414640 5414640 1] 316066928
[1 7721121 7721121 1] 316305479
[1 24880227 24880227 1] 318401141
[1 10387678 10387678 1] 318925147
[1 27963982 27963982 1] 321396579
[1 14887561 14887561 1] 322397765
[1 127956 127956 1] 321811150
[1 24433519 24433519 1] 323861202
[1 21066343 21066343 1] 325388434
[1 10245197 10245197 1] 325677737
[1 24627322 24627322 1] 327220438
[1 22994985 22994985 1] 328620040
[1 23794428 23794428 1] 330086721
[1 22152041 22152041 1] 331425862
[1 22970073 22970073 1] 332910518
[1 21245831 21245831 1] 334171866
[1 26370348 26370348 1] 335901851
[1 20982031 20982031 1] 337135167
[1 9653715 9653715 1] 337374260
[1 18057523 18057523 1] 338351372
[1 18626925 18626925 1] 339374255
[1 3189436 3189436 1] 339057890
[1 15829205 15829205 1] 339840411
[1 22630444 22630444 1] 341228260
[1 24945487 24945487 1] 342828015
[1 26684279 26684279 1] 344577424
[1 6250263 6250263 1] 344518640
[1 14989684 14989684 1] 345223628
[1 21539849 21539849 1] 346523248
[1 1208325 1208325 1] 346030806
[1 11449123 11449123 1] 346428163
[1 7927336 7927336 1] 346516255
[1 3937458 3937458 1] 346259447
[1 24102748 24102748 1] 347785681
[1 25311777 25311777 1] 349415155
[1 3725219 3725219 1] 349143216
[1 27621704 27621704 1] 350976952
[1 15209934 15209934 1] 351714415
[1 17053960 17053960 1] 352724079
[1 2862807 2862807 1] 352402465
[1 5748721 5748721 1] 352377541
[1 9121309 9121309 1] 352645067
[1 1742699 1742699 1] 352198368
[1 7076377 7076377 1] 352221359
[1 1252716 1252716 1] 351730700
[1 2825172 2825172 1] 351375149
[1 25771560 25771560 1] 353038044
[1 15554011 15554011 1] 353807287
[1 22178225 22178225 1] 355149656
[1 25816540 25816540 1] 356982243
[1 24429690 24429690 1] 358563188
[1 13945054 13945054 1] 359212829
[1 1489115 1489115 1] 358744411
[1 15405990 15405990 1] 359505452
[1 2028068 2028068 1] 359088113
[1 25575224 25575224 1] 360744922
[1 332232 332232 1] 360174061
[1 2292123 2292123 1] 359776246
[1 11323876 11323876 1] 360175119
[1 20390180 20390180 1] 361370401
[1 25202255 25202255 1] 362989480
[1 20311132 20311132 1] 364158247
[1 3967858 3967858 1] 363900875
[1 3199182 3199182 1] 363578944
[1 10554604 10554604 1] 363892954
[1 26152434 26152434 1] 365563538
[1 23590182 23590182 1] 367121911
[1 29359416 29359416 1] 369184946
[1 21768826 21768826 1] 370507171
[1 26138723 26138723 1] 372215117
[1 15550552 15550552 1] 372979429
[1 14090033 14090033 1] 373623569
[1 21443182 21443182 1] 374906526
[1 12990416 12990416 1] 375465851
[1 3299709 3299709 1] 375169130
[1 27860000 27860000 1] 377191256
[1 9112298 9112298 1] 377489550
[1 19475777 19475777 1] 378696176
[1 19068978 19068978 1] 379784309
[1 21742588 21742588 1] 381081616
[1 16723383 16723383 1] 381955084
[1 9544267 9544267 1] 382190106
[1 10508861 10508861 1] 382513924
[1 17909212 17909212 1] 383580042
[1 23669087 23669087 1] 385050108
[1 8590931 8590931 1] 385196684
[1 794584 794584 1] 384665241
[1 2651477 2651477 1] 384299937
[1 4095821 4095821 1] 384056121
[1 20037526 20037526 1] 385217672
[1 1538840 1538840 1] 384752464
[1 5897491 5897491 1] 384665220
[1 1101361 1101361 1] 384162366
[1 6247644 6247644 1] 384122535
[1 13080929 13080929 1] 384821289
[1 14826622 14826622 1] 385577135
[1 10917956 10917956 1] 385940633
[1 22634226 22634226 1] 387323534
[1 3274571 3274571 1] 387006550
[1 6220854 6220854 1] 386949796
[1 7107723 7107723 1] 386972208
[1 13712351 13712351 1] 387646991
[1 20009098 20009098 1] 388807889
[1 7689127 7689127 1] 388872665
[1 14522072 14522072 1] 389543282
[1 26533150 26533150 1] 391260834
[1 28140529 28140529 1] 393128922
[1 9228399 9228399 1] 393336419
[1 22836611 22836611 1] 394727110
[1 1928578 1928578 1] 394293552
[1 8498977 8498977 1] 394425758
[1 754553 754553 1] 393892295
[1 11126088 11126088 1] 394265662
[1 23360100 23360100 1] 395697047
[1 16448567 16448567 1] 396525907
[1 6377018 6377018 1] 396478125
[1 14392736 14392736 1] 397130848
[1 26491299 26491299 1] 398934527
[1 6453196 6453196 1] 398904807
[1 6055806 6055806 1] 398831453
[1 14423429 14423429 1] 399489633
[1 19552529 19552529 1] 400605173
[1 5019594 5019594 1] 400445754
[1 24322198 24322198 1] 401960982
[1 9289673 9289673 1] 402174461
[1 28806446 28806446 1] 404075990
[1 12796158 12796158 1] 404592346
[1 2238284 2238284 1] 404186084
[1 5466128 5466128 1] 404061990
[1 3565422 3565422 1] 403771389

Results: 100.00 216355815

Standard Error: 5.37511e+06
Mean Waiting Time: 2.16356e+08
Statistics for REP_PROB_PERCENT: 0

----------------------------------------
Running client with REP_PROB_PERCENT: 20
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 686486
[1 4636916 4636916 1] 497986
[1 4238336 4238336 1] 370588
[1 29760493 29760493 1] 2602492
[1 19641422 19641422 1] 3701021
[1 490028 490028 1] 3142923
[1 22520060 22520060 1] 4489150
[1 17513927 17513927 1] 5412410
[1 10383427 10383427 1] 5793921
[1 13455737 13455737 1] 6429407
[1 10383427 10383427 1] 6790612
[1 16956430 16956430 1] 7689376
[1 21021531 21021531 1] 8918241
[1 23665124 23665124 1] 10373344
[1 18703136 18703136 1] 11429969
[1 1979803 1979803 1] 10999481
[1 5723059 5723059 1] 10896092
[1 15898168 15898168 1] 11672801
[1 19018457 19018457 1] 12729092
[1 5723059 5723059 1] 12624214
[1 3377374 3377374 1] 12319851
[1 24544920 24544920 1] 13862978
[1 6898538 6898538 1] 13859073
[1 23594325 23594325 1] 15306752
[1 19018457 19018457 1] 16396646
[1 4636916 4636916 1] 16276533
[1 14268981 14268981 1] 17045336
[1 29241874 29241874 1] 19037251
[1 12999171 12999171 1] 19549373
[1 15497282 15497282 1] 20277369
[1 1979803 1979803 1] 19847010
[1 27336328 27336328 1] 21627109
[1 19126506 19126506 1] 22675235
[1 12621730 12621730 1] 23157891
[1 27336328 27336328 1] 24931593
[1 24353896 24353896 1] 26432648
[1 21100546 21100546 1] 27654426
[1 4238336 4238336 1] 27417139
[1 25990365 25990365 1] 29058383
[1 10313751 10313751 1] 29344302
[1 26426809 26426809 1] 31064134
[1 29947179 29947179 1] 33048406
[1 19393585 19393585 1] 34165118
[1 27336328 27336328 1] 36070732
[1 4612400 4612400 1] 35871030
[1 4095061 4095061 1] 35626336
[1 13993369 13993369 1] 36234146
[1 4210013 4210013 1] 35997482
[1 9698587 9698587 1] 36280896
[1 6297540 6297540 1] 36220958
[1 13480571 13480571 1] 36775635
[1 25960379 25960379 1] 38440836
[1 2066602 2066602 1] 38018117
[1 27612903 27612903 1] 39818354
[1 19018457 19018457 1] 40857410
[1 260757 260757 1] 40280226
[1 5723059 5723059 1] 40173307
[1 23209442 23209442 1] 41559582
[1 24429690 24429690 1] 43069489
[1 27346620 27346620 1] 44860888
[1 744730 744730 1] 44326999
[1 13108118 13108118 1] 44951601
[1 27905772 27905772 1] 46927416
[1 12890676 12890676 1] 47441505
[1 4210013 4210013 1] 47280619
[1 18777857 18777857 1] 48778975
[1 14872354 14872354 1] 49727744
[1 12276966 12276966 1] 50386360
[1 16956430 16956430 1] 51431449
[1 4612400 4612400 1] 51298945
[1 332872 332872 1] 50733426
[1 10048830 10048830 1] 51318499
[1 16956430 16956430 1] 52593492
[1 13363369 13363369 1] 53430619
[1 27346620 27346620 1] 55478473
[1 11518150 11518150 1] 56036154
[1 19700724 19700724 1] 57377220
[1 14268981 14268981 1] 58113281
[1 19493452 19493452 1] 59418403
[1 20243556 20243556 1] 60854548
[1 2597489 2597489 1] 60524946
[1 8888229 8888229 1] 60790272
[1 18792351 18792351 1] 62208928
[1 29441501 29441501 1] 64529201
[1 26087765 26087765 1] 66646938
[1 5324915 5324915 1] 66538838
[1 2275857 2275857 1] 66145437
[1 27346492 27346492 1] 68077024
[1 1148366 1148366 1] 67591475
[1 20281937 20281937 1] 68877507
[1 16452552 16452552 1] 69789286
[1 11899229 11899229 1] 70274176
[1 3975408 3975408 1] 70032770
[1 6276122 6276122 1] 70003377
[1 794396 794396 1] 69474499
[1 24661238 24661238 1] 71111675
[1 573794 573794 1] 70562855
[1 4210013 4210013 1] 70353405
[1 7231012 7231012 1] 70418911
[1 14639530 14639530 1] 71155610
[1 7322405 7322405 1] 71221834
[1 12255764 12255764 1] 71752089
[1 18703136 18703136 1] 72861420
[1 19641422 19641422 1] 74045453
[1 4238336 4238336 1] 73842805
[1 22670689 22670689 1] 75318925
[1 12067918 12067918 1] 75834693
[1 16956430 16956430 1] 76783343
[1 16987744 16987744 1] 77734454
[1 9512184 9512184 1] 78010433
[1 18295500 18295500 1] 79082630
[1 16206726 16206726 1] 79955447
[1 2755591 2755591 1] 79607431
[1 4612400 4612400 1] 79419747
[1 12469787 12469787 1] 79954213
[1 8338083 8338083 1] 80103036
[1 20388465 20388465 1] 81360709
[1 6939508 6939508 1] 81392289
[1 25228805 25228805 1] 83101332
[1 22278612 22278612 1] 84532641
[1 17127829 17127829 1] 85485551
[1 24887344 24887344 1] 87167289
[1 2035569 2035569 1] 86772032
[1 27755423 27755423 1] 88695063
[1 6898538 6898538 1] 88716838
[1 25960379 25960379 1] 90469681
[1 6473731 6473731 1] 90480332
[1 26811306 26811306 1] 92329276
[1 2755591 2755591 1] 91983880
[1 14248627 14248627 1] 92679274
[1 503466 503466 1] 92124079
[1 19393585 19393585 1] 93287635
[1 8213259 8213259 1] 93432999
[1 24167638 24167638 1] 95048982
[1 21305625 21305625 1] 96393906
[1 24544920 24544920 1] 98040666
[1 13911900 13911900 1] 98700240
[1 20145551 20145551 1] 99958422
[1 19290072 19290072 1] 101113499
[1 17487132 17487132 1] 102102321
[1 7684931 7684931 1] 102195625
[1 21845895 21845895 1] 103577780
[1 7370164 7370164 1] 103654180
[1 23387982 23387982 1] 105181806
[1 1252997 1252997 1] 104696044
[1 2713774 2713774 1] 104343181
[1 6473731 6473731 1] 104376918
[1 17681096 17681096 1] 105399507
[1 17116467 17116467 1] 106371099
[1 6911341 6911341 1] 106391360
[1 23327685 23327685 1] 107920350
[1 16855543 16855543 1] 108883836
[1 7379108 7379108 1] 108969811
[1 18219757 18219757 1] 110027265
[1 7418419 7418419 1] 110103872
[1 23089413 23089413 1] 111633228
[1 25032173 25032173 1] 113345967
[1 29262010 29262010 1] 115414150
[1 28625211 28625211 1] 117432126
[1 7467588 7467588 1] 117523871
[1 12255764 12255764 1] 118059682
[1 6473731 6473731 1] 118047311
[1 20401256 20401256 1] 119356336
[1 7370164 7370164 1] 119425402
[1 21229905 21229905 1] 120776848
[1 15939812 15939812 1] 121631490
[1 16915668 16915668 1] 122575963
[1 27346620 27346620 1] 124489418
[1 4829151 4829151 1] 124332233
[1 15996659 15996659 1] 125184239
[1 27336328 27336328 1] 127083844
[1 9867270 9867270 1] 127385170
[1 19054082 19054082 1] 128524288
[1 15740085 15740085 1] 129357882
[1 26811973 26811973 1] 131204255
[1 73851 73851 1] 130610796
[1 15905386 15905386 1] 131516274
[1 7739300 7739300 1] 131624471
[1 23606043 23606043 1] 133205833
[1 26340714 26340714 1] 135082416
[1 15256191 15256191 1] 135891292
