Running client with REP_PROB_PERCENT: 0
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 6377018 6377018 1] 339116259
[1 14392736 14392736 1] 339797392
[1 26491299 26491299 1] 341562901
[1 6453196 6453196 1] 341537170
[1 6055806 6055806 1] 341482356
[1 14423429 14423429 1] 342163360
[1 19552529 19552529 1] 343318922
[1 5019594 5019594 1] 343168305
[1 24322198 24322198 1] 344780239
[1 9289673 9289673 1] 345014235
[1 28806446 28806446 1] 346986955
[1 12796158 12796158 1] 347526695
[1 2238284 2238284 1] 347128786
[1 5466128 5466128 1] 347016330
[1 3565422 3565422 1] 346732469

Results: 100.00 171125448

Standard Error: 4.73151e+06
Mean Waiting Time: 1.71125e+08
Statistics for REP_PROB_PERCENT: 0

----------------------------------------
Running client with REP_PROB_PERCENT: 20
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 500
Start: 1
Difficulty: 30000000
Repetition probability (%): 20
Request delay (us): 600000
Priority disabled

[1 6930887 6930887 1] 626622
[1 4636916 4636916 1] 448671
[1 4238336 4238336 1] 382421
[1 29760493 29760493 1] 2738261
[1 19641422 19641422 1] 3940569
[1 490028 490028 1] 3384037
[1 22520060 22520060 1] 4831251
[1 17513927 17513927 1] 5829128
[1 10383427 10383427 1] 6173427
[1 13455737 13455737 1] 6809059
[1 10383427 10383427 1] 7157669
[1 16956430 16956430 1] 8105582
[1 21021531 21021531 1] 9416551
[1 23665124 23665124 1] 10956959
[1 18703136 18703136 1] 12057713
[1 1979803 1979803 1] 11637520
[1 5723059 5723059 1] 11557479
[1 15898168 15898168 1] 12398696
[1 19018457 19018457 1] 13497249
[1 5723059 5723059 1] 13410488
[1 3377374 3377374 1] 13117584
[1 24544920 24544920 1] 14742542
[1 6898538 6898538 1] 14769585
[1 23594325 23594325 1] 16313873
[1 19018457 19018457 1] 17446327
[1 4636916 4636916 1] 17270060
[1 14268981 14268981 1] 17971757
[1 29241874 29241874 1] 20030666
[1 12999171 12999171 1] 20613315
[1 15497282 15497282 1] 21422893
[1 1979803 1979803 1] 21002845
[1 27336328 27336328 1] 22885407
[1 19126506 19126506 1] 24022536
[1 12621730 12621730 1] 24568008
[1 27336328 27336328 1] 26469115
[1 24353896 24353896 1] 28082989
[1 21100546 21100546 1] 29392435
[1 4238336 4238336 1] 29178101
[1 25990365 25990365 1] 30983233
[1 10313751 10313751 1] 31321966
[1 26426809 26426809 1] 33137361
[1 29947179 29947179 1] 35266497
[1 19393585 19393585 1] 36426449
[1 27336328 27336328 1] 38364213
[1 4612400 4612400 1] 38186533
[1 4095061 4095061 1] 37961783
[1 13993369 13993369 1] 38645331
[1 4210013 4210013 1] 38430559
[1 9698587 9698587 1] 38717278
[1 6297540 6297540 1] 38694006
[1 13480571 13480571 1] 39317890
[1 25960379 25960379 1] 41084451
[1 2066602 2066602 1] 40673631
[1 27612903 27612903 1] 42632497
[1 19018457 19018457 1] 43779584
[1 260757 260757 1] 43203594
[1 5723059 5723059 1] 43129310
[1 23209442 23209442 1] 44653154
[1 24429690 24429690 1] 46366984
[1 27346620 27346620 1] 48574662
[1 744730 744730 1] 48042464
[1 13108118 13108118 1] 48693814
[1 27905772 27905772 1] 50650694
[1 12890676 12890676 1] 51225046
[1 4210013 4210013 1] 51008238
[1 18777857 18777857 1] 52141692
[1 14872354 14872354 1] 52908385
[1 12276966 12276966 1] 53447737
[1 16956430 16956430 1] 54416098
[1 4612400 4612400 1] 54236285
[1 332872 332872 1] 53667411
[1 10048830 10048830 1] 54001509
[1 16956430 16956430 1] 55012568
[1 13363369 13363369 1] 55654946
[1 27346620 27346620 1] 57573615
[1 11518150 11518150 1] 58024590
[1 19700724 19700724 1] 59232156
[1 14268981 14268981 1] 59938946
[1 19493452 19493452 1] 61127907
[1 20243556 20243556 1] 62379160
[1 2597489 2597489 1] 62014929
[1 8888229 8888229 1] 62226127
[1 18792351 18792351 1] 63369552
[1 29441501 29441501 1] 65466079
[1 26087765 26087765 1] 67277060
[1 5324915 5324915 1] 67166893
[1 2275857 2275857 1] 66774402
[1 27346492 27346492 1] 68721612
[1 1148366 1148366 1] 68228831
[1 20281937 20281937 1] 69569843
[1 16452552 16452552 1] 70495195
[1 11899229 11899229 1] 71003386
[1 3975408 3975408 1] 70823420
[1 6276122 6276122 1] 70817207
[1 794396 794396 1] 70291523
[1 24661238 24661238 1] 71956562
[1 573794 573794 1] 71408468
[1 4210013 4210013 1] 71193960
[1 7231012 7231012 1] 71250305
[1 14639530 14639530 1] 71980587
[1 7322405 7322405 1] 72045635
[1 12255764 12255764 1] 72559652
[1 18703136 18703136 1] 73669819
[1 19641422 19641422 1] 74867475
[1 4238336 4238336 1] 74660013
[1 22670689 22670689 1] 76130595
[1 12067918 12067918 1] 76636981
[1 16956430 16956430 1] 77595308
[1 16987744 16987744 1] 78559030
[1 9512184 9512184 1] 78835318
[1 18295500 18295500 1] 79928300
[1 16206726 16206726 1] 80823140
[1 2755591 2755591 1] 80477207
[1 4612400 4612400 1] 80301895
[1 12469787 12469787 1] 80852244
[1 8338083 8338083 1] 81015068
[1 20388465 20388465 1] 82302527
[1 6939508 6939508 1] 82345691
[1 25228805 25228805 1] 84054391
[1 22278612 22278612 1] 85504964
[1 17127829 17127829 1] 86474278
[1 24887344 24887344 1] 88189921
[1 2035569 2035569 1] 87776725
[1 27755423 27755423 1] 89734610
[1 6898538 6898538 1] 89768802
[1 25960379 25960379 1] 91567609
[1 6473731 6473731 1] 91560535
[1 26811306 26811306 1] 93396349
[1 2755591 2755591 1] 93046735
[1 14248627 14248627 1] 93754825
[1 503466 503466 1] 93202173
[1 19393585 19393585 1] 94412691
[1 8213259 8213259 1] 94579920
[1 24167638 24167638 1] 96225706
[1 21305625 21305625 1] 97590282
[1 24544920 24544920 1] 99247982
[1 13911900 13911900 1] 99949097
[1 20145551 20145551 1] 101238197
[1 19290072 19290072 1] 102444580
[1 17487132 17487132 1] 103449940
[1 7684931 7684931 1] 103560228
[1 21845895 21845895 1] 104965524
[1 7370164 7370164 1] 105034730
[1 23387982 23387982 1] 106577593
[1 1252997 1252997 1] 106092972
[1 2713774 2713774 1] 105743591
[1 6473731 6473731 1] 105745165
[1 17681096 17681096 1] 106791276
[1 17116467 17116467 1] 107774743
[1 6911341 6911341 1] 107829934
[1 23327685 23327685 1] 109409742
[1 16855543 16855543 1] 110376181
[1 7379108 7379108 1] 110462908
[1 18219757 18219757 1] 111547926
[1 7418419 7418419 1] 111629040
[1 23089413 23089413 1] 113172811
[1 25032173 25032173 1] 114900036
[1 29262010 29262010 1] 117022566
[1 28625211 28625211 1] 119067138
[1 7467588 7467588 1] 119164841
[1 12255764 12255764 1] 119698485
[1 6473731 6473731 1] 119702766
[1 20401256 20401256 1] 121011835
[1 7370164 7370164 1] 121106335
[1 21229905 21229905 1] 122489103
[1 15939812 15939812 1] 123377811
[1 16915668 16915668 1] 124357645
[1 27346620 27346620 1] 126316987
[1 4829151 4829151 1] 126173601
[1 15996659 15996659 1] 127072172
[1 27336328 27336328 1] 129022783
[1 9867270 9867270 1] 129328966
[1 19054082 19054082 1] 130528632
[1 15740085 15740085 1] 131404837
[1 26811973 26811973 1] 133308791
[1 73851 73851 1] 132715575
[1 15905386 15905386 1] 133597461
[1 7739300 7739300 1] 133720407
[1 23606043 23606043 1] 135336627
[1 26340714 26340714 1] 137204912
[1 15256191 15256191 1] 138038746
[1 6942591 6942591 1] 138083650
[1 8888229 8888229 1] 138304355
[1 7370164 7370164 1] 138377766
[1 6371156 6371156 1] 138359234
[1 22218005 22218005 1] 139794387
[1 11614770 11614770 1] 140259036
[1 12981777 12981777 1] 140867926
[1 6247256 6247256 1] 140853565
[1 18348143 18348143 1] 141959836
[1 4445885 4445885 1] 141773642
[1 20223206 20223206 1] 143051065
[1 27679568 27679568 1] 145023293
[1 5723059 5723059 1] 144954653
[1 12262755 12262755 1] 145499257
[1 1154260 1154260 1] 145007575
[1 12828203 12828203 1] 145593852
[1 20401256 20401256 1] 146893604
[1 26902022 26902022 1] 148787435
[1 20390869 20390869 1] 150092190
[1 6235190 6235190 1] 150075396
[1 27949909 27949909 1] 152098312
[1 27210499 27210499 1] 154045852
[1 18518809 18518809 1] 155174439
[1 4686249 4686249 1] 155012026
[1 19290072 19290072 1] 156222915
[1 20321649 20321649 1] 157539721
[1 11999755 11999755 1] 158062583
[1 2251747 2251747 1] 157669045
[1 4319530 4319530 1] 157462213
[1 573794 573794 1] 156914428
[1 24549798 24549798 1] 158609147
[1 26086991 26086991 1] 160434312
[1 2713774 2713774 1] 160089134
[1 18012498 18012498 1] 161165014
[1 21294893 21294893 1] 162545704
[1 25519126 25519126 1] 164350018
[1 24613997 24613997 1] 166086985
[1 25209189 25209189 1] 167835603
[1 8703730 8703730 1] 168034057
[1 15032461 15032461 1] 168828737
[1 15740085 15740085 1] 169693966
[1 2026305 2026305 1] 169287364
[1 18388028 18388028 1] 170412069
[1 2266749 2266749 1] 170023223
[1 1308903 1308903 1] 169545609
[1 10697698 10697698 1] 169931512
[1 23571044 23571044 1] 171508318
[1 15132003 15132003 1] 172310641
[1 24806404 24806404 1] 174018238
[1 24887344 24887344 1] 175726617
[1 9908539 9908539 1] 176046550
[1 12895152 12895152 1] 176648361
[1 12282135 12282135 1] 177187660
[1 171693 171693 1] 176602972
[1 7739300 7739300 1] 176715661
[1 4210013 4210013 1] 176501835
[1 15590965 15590965 1] 177337509
[1 10636430 10636430 1] 177729659
[1 2576336 2576336 1] 177371198
