Running client with DIFFICULTY: 10
[1 9 9 1] 879
[1 9 9 1] 13397
[1 8 8 1] 257
[1 7 7 1] 236
[1 4 4 1] 200
[1 4 4 1] 158
[1 10 10 1] 206
[1 6 6 1] 1083
[1 1 1 1] 223
[1 10 10 1] 201
[1 7 7 1] 643
[1 3 3 1] 166
[1 5 5 1] 182
[1 8 8 1] 155
[1 5 5 1] 233
[1 2 2 1] 156
[1 9 9 1] 200
[1 4 4 1] 187
[1 9 9 1] 152
[1 3 3 1] 212
[1 1 1 1] 230
[1 2 2 1] 592
[1 1 1 1] 1208
[1 6 6 1] 155
[1 7 7 1] 219
[1 7 7 1] 166
[1 6 6 1] 930
[1 7 7 1] 1242
[1 9 9 1] 213
[1 8 8 1] 201
[1 5 5 1] 161
[1 10 10 1] 1053
[1 10 10 1] 167
[1 1 1 1] 159
[1 2 2 1] 186
[1 2 2 1] 164
[1 1 1 1] 235
[1 5 5 1] 192
[1 4 4 1] 165
[1 2 2 1] 168
[1 7 7 1] 173
[1 4 4 1] 346
[1 9 9 1] 155
[1 6 6 1] 163
[1 7 7 1] 196
[1 1 1 1] 377
[1 5 5 1] 1153
[1 3 3 1] 160
[1 8 8 1] 174
[1 7 7 1] 11529
[1 9 9 1] 3731
[1 3 3 1] 157
[1 3 3 1] 166
[1 10 10 1] 202
[1 1 1 1] 174
[1 8 8 1] 460
[1 2 2 1] 167
[1 3 3 1] 154
[1 6 6 1] 172
[1 10 10 1] 203
[1 5 5 1] 231
[1 2 2 1] 161
[1 8 8 1] 242
[1 9 9 1] 182
[1 1 1 1] 187
[1 9 9 1] 237
[1 5 5 1] 191
[1 10 10 1] 178
[1 2 2 1] 207
[1 5 5 1] 161
[1 3 3 1] 272
[1 1 1 1] 213
[1 6 6 1] 192
[1 10 10 1] 163
[1 3 3 1] 521
[1 4 4 1] 229
[1 1 1 1] 4378
[1 1 1 1] 7527
[1 2 2 1] 4450
[1 7 7 1] 4812
[1 6 6 1] 4743
[1 5 5 1] 3683
[1 10 10 1] 9439
[1 7 7 1] 12370
[1 6 6 1] 4041
[1 3 3 1] 4090
[1 5 5 1] 3878
[1 6 6 1] 8033
[1 8 8 1] 219
[1 4 4 1] 8096
[1 5 5 1] 444
[1 10 10 1] 5169
[1 3 3 1] 212
[1 7 7 1] 206
[1 2 2 1] 186
[1 9 9 1] 1113

Results: 100.00 1128

Standard Error: 206.245
Mean Waiting Time: 1128.91
Statistics for DIFFICULTIES: 10

----------------------------------------
Running client with DIFFICULTY: 100
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 200
Start: 1
Difficulty: 100
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 87 87 1] 213
[1 16 16 1] 173
[1 36 36 1] 231
[1 93 93 1] 174
[1 22 22 1] 163
[1 28 28 1] 155
[1 60 60 1] 191
[1 27 27 1] 187
[1 27 27 1] 155
[1 37 37 1] 173
[1 69 69 1] 474
[1 30 30 1] 1698
[1 31 31 1] 163
[1 24 24 1] 187
[1 36 36 1] 176
[1 3 3 1] 484
[1 59 59 1] 549
[1 68 68 1] 168
[1 57 57 1] 161
[1 43 43 1] 175
[1 74 74 1] 184
[1 20 20 1] 184
[1 38 38 1] 1252
[1 25 25 1] 194
[1 71 71 1] 170
[1 27 27 1] 525
[1 81 81 1] 227
[1 74 74 1] 220
[1 71 71 1] 195
[1 82 82 1] 905
[1 26 26 1] 237
[1 28 28 1] 184
[1 6 6 1] 216
[1 30 30 1] 221
[1 58 58 1] 1795
[1 96 96 1] 556
[1 46 46 1] 2802
[1 68 68 1] 209
[1 65 65 1] 4657
[1 51 51 1] 517
[1 9 9 1] 211
[1 79 79 1] 283
[1 85 85 1] 197
[1 52 52 1] 192
[1 100 100 1] 167
[1 61 61 1] 171
[1 69 69 1] 199
[1 13 13 1] 279
[1 87 87 1] 259
[1 40 40 1] 224
[1 71 71 1] 198
[1 79 79 1] 298
[1 2 2 1] 190
[1 3 3 1] 142
[1 93 93 1] 229
[1 57 57 1] 181
[1 81 81 1] 178
[1 42 42 1] 205
[1 90 90 1] 196
[1 20 20 1] 214
[1 30 30 1] 175
[1 18 18 1] 1026
[1 72 72 1] 216
[1 76 76 1] 231
[1 28 28 1] 424
[1 57 57 1] 7957
[1 54 54 1] 208
[1 66 66 1] 188
[1 84 84 1] 207
[1 25 25 1] 168
[1 72 72 1] 162
[1 30 30 1] 197
[1 20 20 1] 205
[1 69 69 1] 179
[1 16 16 1] 244
[1 50 50 1] 689
[1 24 24 1] 175
[1 46 46 1] 212
[1 52 52 1] 180
[1 56 56 1] 143
[1 89 89 1] 195
[1 29 29 1] 194
[1 51 51 1] 201
[1 1 1 1] 232
[1 65 65 1] 176
[1 15 15 1] 176
[1 57 57 1] 176
[1 92 92 1] 195
[1 66 66 1] 187
[1 37 37 1] 185
[1 52 52 1] 694
[1 29 29 1] 165
[1 8 8 1] 161
[1 22 22 1] 515
[1 96 96 1] 213
[1 38 38 1] 1531
[1 94 94 1] 221
[1 29 29 1] 190
[1 12 12 1] 161
[1 30 30 1] 211
[1 5 5 1] 220
[1 64 64 1] 196
[1 39 39 1] 504
[1 41 41 1] 184
[1 19 19 1] 173
[1 89 89 1] 286
[1 18 18 1] 171
[1 97 97 1] 184
[1 44 44 1] 184
[1 84 84 1] 216
[1 100 100 1] 186
[1 26 26 1] 181
[1 91 91 1] 247
[1 40 40 1] 220
[1 87 87 1] 232
[1 83 83 1] 185
[1 65 65 1] 774
[1 8 8 1] 191
[1 5 5 1] 198
[1 12 12 1] 201
[1 29 29 1] 219
[1 44 44 1] 1028
[1 69 69 1] 225
[1 23 23 1] 180
[1 11 11 1] 178
[1 2 2 1] 168
[1 31 31 1] 188
[1 6 6 1] 153
[1 37 37 1] 179
[1 27 27 1] 214
[1 66 66 1] 239
[1 17 17 1] 164
[1 59 59 1] 235
[1 38 38 1] 190
[1 25 25 1] 225
[1 20 20 1] 211
[1 100 100 1] 177
[1 51 51 1] 196
[1 72 72 1] 203
[1 32 32 1] 171
[1 31 31 1] 176
[1 95 95 1] 205
[1 64 64 1] 179
[1 82 82 1] 239
[1 97 97 1] 1066
[1 74 74 1] 863
[1 69 69 1] 185
[1 96 96 1] 211
[1 67 67 1] 183
[1 41 41 1] 168
[1 85 85 1] 245
[1 43 43 1] 234
[1 8 8 1] 487
[1 57 57 1] 623
[1 19 19 1] 156
[1 13 13 1] 1095
[1 73 73 1] 198
[1 10 10 1] 187
[1 11 11 1] 227
[1 88 88 1] 196
[1 2 2 1] 168
[1 73 73 1] 174
[1 56 56 1] 241
[1 100 100 1] 247
[1 5 5 1] 1116
[1 12 12 1] 182
[1 68 68 1] 196
[1 29 29 1] 193
[1 51 51 1] 1053
[1 59 59 1] 213
[1 25 25 1] 777
[1 70 70 1] 867
[1 82 82 1] 224
[1 85 85 1] 303
[1 73 73 1] 152
[1 51 51 1] 176
[1 86 86 1] 219
[1 100 100 1] 202
[1 43 43 1] 206
[1 14 14 1] 201
[1 91 91 1] 182
[1 91 91 1] 181
[1 82 82 1] 188
[1 37 37 1] 1377
[1 56 56 1] 219
[1 5 5 1] 174
[1 70 70 1] 827
[1 77 77 1] 193
[1 56 56 1] 406
[1 43 43 1] 277
[1 85 85 1] 198
[1 6 6 1] 497
[1 68 68 1] 154
[1 14 14 1] 165
[1 55 55 1] 202
[1 60 60 1] 167
[1 3 3 1] 539
[1 7 7 1] 179
[1 22 22 1] 200
[1 69 69 1] 209

Results: 100.00 376

Standard Error: 107.721
Mean Waiting Time: 752.758
Statistics for DIFFICULTIES: 100

----------------------------------------
Running client with DIFFICULTY: 1000
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 200
Start: 1
Difficulty: 1000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 887 887 1] 294
[1 916 916 1] 339
[1 336 336 1] 201
[1 493 493 1] 276
[1 422 422 1] 238
[1 28 28 1] 208
[1 60 60 1] 197
[1 927 927 1] 380
[1 427 427 1] 1090
[1 737 737 1] 614
[1 369 369 1] 254
[1 430 430 1] 250
[1 531 531 1] 244
[1 124 124 1] 191
[1 136 136 1] 229
[1 803 803 1] 284
[1 59 59 1] 177
[1 168 168 1] 174
[1 457 457 1] 246
[1 43 43 1] 190
[1 374 374 1] 936
[1 920 920 1] 305
[1 538 538 1] 227
[1 325 325 1] 242
[1 371 371 1] 287
[1 527 527 1] 277
[1 981 981 1] 831
[1 874 874 1] 285
[1 171 171 1] 949
[1 282 282 1] 234
[1 926 926 1] 341
[1 328 328 1] 231
[1 506 506 1] 253
[1 730 730 1] 226
[1 858 858 1] 306
[1 896 896 1] 262
[1 546 546 1] 1095
[1 368 368 1] 212
[1 365 365 1] 1417
[1 751 751 1] 249
[1 809 809 1] 349
[1 179 179 1] 205
[1 585 585 1] 252
[1 652 652 1] 255
[1 400 400 1] 219
[1 61 61 1] 662
[1 369 369 1] 271
[1 13 13 1] 178
[1 587 587 1] 257
[1 540 540 1] 267
[1 571 571 1] 274
[1 379 379 1] 588
[1 602 602 1] 258
[1 903 903 1] 292
[1 493 493 1] 1019
[1 757 757 1] 283
[1 281 281 1] 1021
[1 442 442 1] 205
[1 690 690 1] 249
[1 620 620 1] 657
[1 730 730 1] 261
[1 118 118 1] 310
[1 772 772 1] 297
[1 676 676 1] 262
[1 928 928 1] 304
[1 857 857 1] 1453
[1 354 354 1] 237
[1 966 966 1] 291
[1 684 684 1] 485
[1 625 625 1] 296
[1 872 872 1] 301
[1 830 830 1] 270
[1 20 20 1] 257
[1 369 369 1] 241
[1 716 716 1] 267
[1 150 150 1] 164
[1 724 724 1] 244
[1 246 246 1] 613
[1 452 452 1] 243
[1 556 556 1] 214
[1 489 489 1] 317
[1 229 229 1] 169
[1 351 351 1] 928
[1 501 501 1] 255
[1 765 765 1] 294
[1 915 915 1] 334
[1 857 857 1] 315
[1 492 492 1] 264
[1 366 366 1] 885
[1 937 937 1] 766
[1 552 552 1] 262
[1 229 229 1] 215
[1 408 408 1] 198
[1 122 122 1] 188
[1 396 396 1] 211
[1 238 238 1] 196
[1 794 794 1] 299
[1 429 429 1] 255
[1 12 12 1] 185
[1 530 530 1] 831
[1 405 405 1] 247
[1 764 764 1] 848
[1 539 539 1] 213
[1 841 841 1] 614
[1 819 819 1] 292
[1 689 689 1] 274
[1 918 918 1] 279
[1 997 997 1] 789
[1 744 744 1] 257
[1 184 184 1] 206
[1 500 500 1] 265
[1 726 726 1] 256
[1 591 591 1] 242
[1 140 140 1] 156
[1 787 787 1] 336
[1 83 83 1] 551
[1 465 465 1] 310
[1 508 508 1] 1011
[1 805 805 1] 270
[1 612 612 1] 244
[1 829 829 1] 264
[1 344 344 1] 217
[1 569 569 1] 230
[1 423 423 1] 1777
[1 811 811 1] 1358
[1 802 802 1] 292
[1 731 731 1] 248
[1 306 306 1] 191
[1 737 737 1] 243
[1 627 627 1] 236
[1 466 466 1] 198
[1 417 417 1] 547
[1 259 259 1] 192
[1 638 638 1] 1295
[1 625 625 1] 704
[1 920 920 1] 238
[1 900 900 1] 267
[1 551 551 1] 288
[1 72 72 1] 160
[1 132 132 1] 795
[1 931 931 1] 268
[1 895 895 1] 1062
[1 164 164 1] 255
[1 982 982 1] 353
[1 997 997 1] 1391
[1 774 774 1] 271
[1 669 669 1] 236
[1 96 96 1] 211
[1 467 467 1] 248
[1 341 341 1] 250
[1 685 685 1] 259
[1 543 543 1] 246
[1 108 108 1] 253
[1 757 757 1] 288
[1 419 419 1] 208
[1 413 413 1] 257
[1 173 173 1] 179
[1 10 10 1] 190
[1 211 211 1] 358
[1 588 588 1] 545
[1 302 302 1] 204
[1 373 373 1] 233
[1 256 256 1] 250
[1 600 600 1] 516
[1 905 905 1] 283
[1 812 812 1] 290
[1 668 668 1] 252
[1 229 229 1] 189
[1 151 151 1] 306
[1 659 659 1] 838
[1 225 225 1] 265
[1 270 270 1] 217
[1 82 82 1] 156
[1 85 85 1] 211
[1 973 973 1] 255
[1 851 851 1] 263
[1 386 386 1] 198
[1 300 300 1] 1600
[1 43 43 1] 209
[1 714 714 1] 1581
[1 191 191 1] 216
[1 591 591 1] 249
[1 582 582 1] 646
[1 337 337 1] 241
[1 156 156 1] 203
[1 5 5 1] 176
[1 770 770 1] 281
[1 777 777 1] 272
[1 256 256 1] 192
[1 143 143 1] 631
[1 885 885 1] 352
[1 206 206 1] 220
[1 568 568 1] 1146
[1 614 614 1] 280
[1 755 755 1] 270
[1 260 260 1] 191
[1 203 203 1] 212
[1 507 507 1] 238
[1 22 22 1] 181
[1 869 869 1] 273

Results: 100.00 384

Standard Error: 72.5374
Mean Waiting Time: 629.993
Statistics for DIFFICULTIES: 1000

----------------------------------------
Running client with DIFFICULTY: 10000
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 200
Start: 1
Difficulty: 10000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 887 887 1] 263
[1 6916 6916 1] 1190
[1 8336 8336 1] 1731
[1 493 493 1] 1169
[1 1422 1422 1] 361
[1 28 28 1] 181
[1 60 60 1] 522
[1 3927 3927 1] 579
[1 3427 3427 1] 573
[1 5737 5737 1] 843
[1 5369 5369 1] 742
[1 6430 6430 1] 1556
[1 1531 1531 1] 354
[1 5124 5124 1] 1456
[1 3136 3136 1] 1070
[1 9803 9803 1] 1285
[1 3059 3059 1] 1352
[1 8168 8168 1] 1070
[1 8457 8457 1] 1107
[1 8043 8043 1] 1047
[1 7374 7374 1] 969
[1 4920 4920 1] 743
[1 8538 8538 1] 1232
[1 4325 4325 1] 1002
[1 4371 4371 1] 660
[1 3527 3527 1] 623
[1 8981 8981 1] 1952
[1 1874 1874 1] 731
[1 9171 9171 1] 1219
[1 7282 7282 1] 997
[1 926 926 1] 333
[1 6328 6328 1] 884
[1 6506 6506 1] 899
[1 1730 1730 1] 344
[1 5858 5858 1] 824
[1 3896 3896 1] 564
[1 546 546 1] 636
[1 3368 3368 1] 534
[1 365 365 1] 213
[1 3751 3751 1] 647
[1 6809 6809 1] 1490
[1 7179 7179 1] 1197
[1 3585 3585 1] 559
[1 2652 2652 1] 518
[1 2400 2400 1] 418
[1 5061 5061 1] 1554
[1 3369 3369 1] 582
[1 13 13 1] 165
[1 8587 8587 1] 1112
[1 7540 7540 1] 1004
[1 571 571 1] 227
[1 379 379 1] 250
[1 6602 6602 1] 881
[1 2903 2903 1] 1120
[1 493 493 1] 684
[1 757 757 1] 293
[1 281 281 1] 213
[1 9442 9442 1] 1252
[1 9690 9690 1] 1906
[1 6620 6620 1] 981
[1 4730 4730 1] 988
[1 8118 8118 1] 1035
[1 5772 5772 1] 831
[1 676 676 1] 282
[1 8928 8928 1] 1206
[1 7857 7857 1] 1931
[1 2354 2354 1] 472
[1 6966 6966 1] 923
[1 4684 4684 1] 777
[1 8625 8625 1] 1142
[1 2872 2872 1] 508
[1 8830 8830 1] 1318
[1 20 20 1] 165
[1 3369 3369 1] 538
[1 6716 6716 1] 1131
[1 8150 8150 1] 1120
[1 724 724 1] 297
[1 2246 2246 1] 1176
[1 3452 3452 1] 552
[1 3556 3556 1] 1795
[1 7489 7489 1] 1660
[1 8229 8229 1] 1119
[1 2351 2351 1] 463
[1 1501 1501 1] 329
[1 7765 7765 1] 1630
[1 4915 4915 1] 739
[1 5857 5857 1] 2403
[1 6492 6492 1] 975
[1 8366 8366 1] 1123
[1 1937 1937 1] 387
[1 2552 2552 1] 500
[1 9229 9229 1] 1228
[1 5408 5408 1] 807
[1 6122 6122 1] 1767
[1 4396 4396 1] 2163
[1 1238 1238 1] 1686
[1 3794 3794 1] 1190
[1 4429 4429 1] 701
[1 1012 1012 1] 378
[1 9530 9530 1] 2010
[1 2405 2405 1] 462
[1 5764 5764 1] 855
[1 4539 4539 1] 691
[1 6841 6841 1] 925
[1 4819 4819 1] 803
[1 689 689 1] 225
[1 7918 7918 1] 1066
[1 6997 6997 1] 1763
[1 7744 7744 1] 1025
[1 2184 2184 1] 1084
[1 5500 5500 1] 793
[1 6726 6726 1] 969
[1 5591 5591 1] 809
[1 8140 8140 1] 1277
[1 9787 9787 1] 1401
[1 8083 8083 1] 1621
[1 8465 8465 1] 1255
[1 9508 9508 1] 1284
[1 8805 8805 1] 1172
[1 8612 8612 1] 1184
[1 7829 7829 1] 1259
[1 7344 7344 1] 993
[1 5569 5569 1] 776
[1 5423 5423 1] 813
[1 3811 3811 1] 1075
[1 1802 1802 1] 372
[1 3731 3731 1] 617
[1 1306 1306 1] 305
[1 8737 8737 1] 1127
[1 8627 8627 1] 1125
[1 3466 3466 1] 1403
[1 3417 3417 1] 602
[1 3259 3259 1] 563
[1 7638 7638 1] 1031
[1 5625 5625 1] 1237
[1 4920 4920 1] 695
[1 1900 1900 1] 401
[1 5551 5551 1] 1745
[1 72 72 1] 177
[1 7132 7132 1] 1022
[1 4931 4931 1] 1059
[1 5895 5895 1] 833
[1 164 164 1] 219
[1 7982 7982 1] 1494
[1 2997 2997 1] 558
[1 3774 3774 1] 617
[1 9669 9669 1] 1951
[1 1096 1096 1] 314
[1 6467 6467 1] 1507
[1 1341 1341 1] 323
[1 7685 7685 1] 1623
[1 5543 5543 1] 850
[1 9108 9108 1] 1999
[1 9757 9757 1] 1259
[1 8419 8419 1] 1120
[1 9413 9413 1] 1274
[1 2173 2173 1] 584
[1 2010 2010 1] 425
[1 5211 5211 1] 2045
[1 7588 7588 1] 1469
[1 9302 9302 1] 1207
[1 7373 7373 1] 1017
[1 1256 1256 1] 344
[1 4600 4600 1] 1209
[1 9905 9905 1] 1789
[1 9812 9812 1] 5027
[1 5668 5668 1] 807
[1 6229 6229 1] 1156
[1 9151 9151 1] 1170
[1 6659 6659 1] 924
[1 9225 9225 1] 1229
[1 7270 7270 1] 989
[1 4082 4082 1] 1590
[1 85 85 1] 199
[1 1973 1973 1] 391
[1 3851 3851 1] 616
[1 5386 5386 1] 1142
[1 9300 9300 1] 1223
[1 6043 6043 1] 836
[1 714 714 1] 813
[1 6191 6191 1] 867
[1 2591 2591 1] 573
[1 8582 8582 1] 2092
[1 9337 9337 1] 1258
[1 1156 1156 1] 590
[1 8005 8005 1] 1077
[1 4770 4770 1] 701
[1 1777 1777 1] 364
[1 7256 7256 1] 1035
[1 8143 8143 1] 1080
[1 5885 5885 1] 846
[1 3206 3206 1] 544
[1 9568 9568 1] 1323
[1 614 614 1] 261
[1 2755 2755 1] 491
[1 4260 4260 1] 677
[1 8203 8203 1] 1396
[1 3507 3507 1] 2114
[1 2022 2022 1] 439
[1 869 869 1] 297

Results: 100.00 967

Standard Error: 55.5444
Mean Waiting Time: 714.415
Statistics for DIFFICULTIES: 10000

----------------------------------------
Running client with DIFFICULTY: 100000
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 200
Start: 1
Difficulty: 100000
Repetition probability (%): 0
Request delay (us): 600000
Priority disabled

[1 30887 30887 1] 5612
[1 36916 36916 1] 5511
[1 38336 38336 1] 6036
[1 60493 60493 1] 10059
[1 41422 41422 1] 5831
[1 90028 90028 1] 11857
[1 20060 20060 1] 2484
[1 13927 13927 1] 1829
[1 83427 83427 1] 12342
[1 55737 55737 1] 6449
[1 95369 95369 1] 12610
[1 56430 56430 1] 8584
[1 21531 21531 1] 2643
[1 65124 65124 1] 8003
[1 3136 3136 1] 499
[1 79803 79803 1] 10996
[1 23059 23059 1] 3513
[1 98168 98168 1] 13363
[1 18457 18457 1] 3214
[1 78043 78043 1] 10587
[1 77374 77374 1] 10737
[1 44920 44920 1] 5610
[1 98538 98538 1] 13567
[1 94325 94325 1] 12438
[1 64371 64371 1] 11222
[1 3527 3527 1] 606
[1 68981 68981 1] 10937
[1 41874 41874 1] 5527
[1 99171 99171 1] 13049
[1 97282 97282 1] 12548
[1 20926 20926 1] 3519
[1 36328 36328 1] 4556
[1 26506 26506 1] 3352
[1 21730 21730 1] 2697
[1 25858 25858 1] 3609
[1 53896 53896 1] 8765
[1 546 546 1] 209
[1 33368 33368 1] 7283
[1 90365 90365 1] 12859
[1 13751 13751 1] 1788
[1 26809 26809 1] 3842
[1 47179 47179 1] 6204
[1 93585 93585 1] 12867
[1 2652 2652 1] 469
[1 12400 12400 1] 2704
[1 95061 95061 1] 13764
[1 93369 93369 1] 12011
[1 10013 10013 1] 1340
[1 98587 98587 1] 12988
[1 97540 97540 1] 12859
[1 80571 80571 1] 11292
[1 60379 60379 1] 7360
[1 66602 66602 1] 9407
[1 12903 12903 1] 1667
[1 70493 70493 1] 9728
[1 60757 60757 1] 8643
[1 60281 60281 1] 8352
[1 9442 9442 1] 1227
[1 29690 29690 1] 4372
[1 46620 46620 1] 7630
[1 44730 44730 1] 6837
[1 8118 8118 1] 2000
[1 5772 5772 1] 834
[1 90676 90676 1] 11711
[1 98928 98928 1] 13739
[1 77857 77857 1] 10218
[1 72354 72354 1] 10875
[1 76966 76966 1] 11224
[1 64684 64684 1] 7977
[1 28625 28625 1] 4523
[1 32872 32872 1] 4137
[1 48830 48830 1] 6435
[1 30020 30020 1] 4846
[1 63369 63369 1] 7966
[1 86716 86716 1] 11536
[1 18150 18150 1] 2921
[1 724 724 1] 248
[1 2246 2246 1] 432
[1 93452 93452 1] 12609
[1 43556 43556 1] 5791
[1 97489 97489 1] 13578
[1 88229 88229 1] 11294
[1 92351 92351 1] 12989
[1 41501 41501 1] 5638
[1 87765 87765 1] 12532
[1 24915 24915 1] 5010
[1 75857 75857 1] 12314
[1 46492 46492 1] 6158
[1 48366 48366 1] 8052
[1 81937 81937 1] 17160
[1 52552 52552 1] 8106
[1 99229 99229 1] 13571
[1 75408 75408 1] 12012
[1 76122 76122 1] 10297
[1 94396 94396 1] 13038
[1 61238 61238 1] 8348
[1 73794 73794 1] 9522
[1 94429 94429 1] 13369
[1 31012 31012 1] 3901
[1 39530 39530 1] 5054
[1 22405 22405 1] 4270
[1 55764 55764 1] 7898
[1 54539 54539 1] 8933
[1 36841 36841 1] 5979
[1 44819 44819 1] 9212
[1 70689 70689 1] 10124
[1 67918 67918 1] 14083
[1 66997 66997 1] 14667
[1 87744 87744 1] 11115
[1 12184 12184 1] 1578
[1 95500 95500 1] 15167
[1 6726 6726 1] 952
[1 55591 55591 1] 7114
[1 68140 68140 1] 11134
[1 69787 69787 1] 11624
[1 38083 38083 1] 6857
[1 88465 88465 1] 13769
[1 39508 39508 1] 5677
[1 28805 28805 1] 4952
[1 78612 78612 1] 16291
[1 27829 27829 1] 3910
[1 87344 87344 1] 13273
[1 35569 35569 1] 5387
[1 55423 55423 1] 6938
[1 13811 13811 1] 2624
[1 21802 21802 1] 3365
[1 73731 73731 1] 11573
[1 11306 11306 1] 2377
[1 78737 78737 1] 11416
[1 48627 48627 1] 12443
[1 3466 3466 1] 719
[1 73417 73417 1] 10801
[1 13259 13259 1] 1894
[1 67638 67638 1] 12254
[1 5625 5625 1] 829
[1 44920 44920 1] 6252
[1 11900 11900 1] 1561
[1 45551 45551 1] 5999
[1 90072 90072 1] 11895
[1 87132 87132 1] 11465
[1 84931 84931 1] 11234
[1 45895 45895 1] 5613
[1 70164 70164 1] 10155
[1 87982 87982 1] 12129
[1 52997 52997 1] 6952
[1 13774 13774 1] 1991
[1 39669 39669 1] 8129
[1 81096 81096 1] 14986
[1 16467 16467 1] 2144
[1 11341 11341 1] 1763
[1 27685 27685 1] 4128
[1 55543 55543 1] 8329
[1 79108 79108 1] 12585
[1 19757 19757 1] 2842
[1 18419 18419 1] 2368
[1 89413 89413 1] 13404
[1 32173 32173 1] 5199
[1 62010 62010 1] 10794
[1 25211 25211 1] 3191
[1 67588 67588 1] 11366
[1 19302 19302 1] 4952
[1 67373 67373 1] 10793
[1 1256 1256 1] 339
[1 44600 44600 1] 8061
[1 29905 29905 1] 3877
[1 39812 39812 1] 4665
[1 15668 15668 1] 1906
[1 46229 46229 1] 6481
[1 29151 29151 1] 3879
[1 96659 96659 1] 13203
[1 89225 89225 1] 12710
[1 67270 67270 1] 10821
[1 54082 54082 1] 6637
[1 40085 40085 1] 6393
[1 11973 11973 1] 1581
[1 73851 73851 1] 11418
[1 5386 5386 1] 1718
[1 39300 39300 1] 5080
[1 6043 6043 1] 1621
[1 40714 40714 1] 5868
[1 56191 56191 1] 8498
[1 42591 42591 1] 6388
[1 8582 8582 1] 1145
[1 99337 99337 1] 14937
[1 71156 71156 1] 9598
[1 18005 18005 1] 2286
[1 14770 14770 1] 2667
[1 81777 81777 1] 12377
[1 47256 47256 1] 6946
[1 48143 48143 1] 7799
[1 45885 45885 1] 6682
[1 23206 23206 1] 3316
[1 79568 79568 1] 11490
[1 90614 90614 1] 11523
[1 62755 62755 1] 8471
[1 54260 54260 1] 8312
[1 28203 28203 1] 3368
[1 23507 23507 1] 3473
[1 2022 2022 1] 448
[1 90869 90869 1] 11900

Results: 100.00 7528

Standard Error: 114.512
Mean Waiting Time: 2077.26
Statistics for DIFFICULTIES: 100000

----------------------------------------
Running client with DIFFICULTY: 1000000
**********************************
DTU - OS Challenge - Client v0.20
**********************************
Total requests: 200
Start: 1
